Izborna jedinica;Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: RÓBERT JANKOVICS, Zamjenik: TIBOR SANTO, dr.med., Predlagatelj: DEMOKRATSKA ZAJEDNICA MAÐARA HRVATSKE - DZMH                                        ;Kandidat: STANISLAV RUKSINSKI, Zamjenik: FERENC SALAI, Predlagatelj: ABECEDA DEMOKRACIJE - ABECEDA                                        ;Kandidat: PETER SEKEREŠ, Zamjenik: ROKUŠ KALAPIŠ, Predlagatelj: NEOVISNI KANDIDAT                                        ;Kandidat: mr.sc. DENEŠ ŠOJA, Zamjenik: JOSIP KEL, Predlagatelj: SAVEZ MAÐARSKIH UDRUGA                                       ;Kandidat: TIBOR VARGA, dipl.oec., Zamjenik: JOSIP JUHAS, Predlagatelj: NEOVISNI KANDIDAT                                        ;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;189;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;190;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;191;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;192;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;193;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;194;1;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;195;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;196;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;197;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;198;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;199;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;200;5;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;201;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;202;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;203;2;1;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;204;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;205;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;206;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;207;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;208;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;209;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;210;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;211;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;212;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;213;8;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;214;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;215;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;216;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;217;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;218;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;219;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;220;4;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;221;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;222;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;223;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;224;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;225;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;226;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;227;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;228;1;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;229;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;230;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;231;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;232;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;233;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;234;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;235;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;236;1;1;1;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;237;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;238;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;239;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;240;1;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;241;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;242;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;243;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;244;2;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;245;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;246;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;247;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;248;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;249;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;250;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;251;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;252;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;253;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;254;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;255;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;256;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;257;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;258;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;259;2;2;2;2;0;0;0;2;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;260;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;261;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;262;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;263;6;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;264;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAGREB-CENTAR,ZAPAD;265;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;3;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;9;4;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;11;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;12;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;13;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;14;3;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;15;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;18;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;ZAPREŠIÆ;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;1;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BISTRA;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;1;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;BRDOVEC;11;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;DUBRAVICA;6;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;JAKOVLJE;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;LUKA;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;LUKA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;MARIJA GORICA;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;MARIJA GORICA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;MARIJA GORICA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;MARIJA GORICA;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;MARIJA GORICA;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;1;1;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
1;PUŠÆA;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;1;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;2;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;5;1;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;7;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;8;1;1;1;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;9;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;11;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;13;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;14;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;15;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;16;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;18;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;20;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;21;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;22;2;1;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;23;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;24;2;1;1;1;0;0;0;1;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;25;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;26;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;28;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;29;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;30;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;31;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;32;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;33;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;34;1;1;1;1;0;0;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;35;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;36;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;37;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;38;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;39;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;40;2;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;41;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;42;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;43;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;44;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;45;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;46;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;47;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;48;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;49;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;50;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;51;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;52;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;53;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;54;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;55;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;56;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;57;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;58;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;59;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;60;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;61;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;62;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;BJELOVAR;63;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;2;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;3;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;5;1;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;6;2;1;1;1;0;1;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;11;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;12;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;14;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;18;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;20;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;21;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;23;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;24;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;25;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;26;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
2;ÈAZMA;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
