Grad/opæina;Redni broj biraèkog mjesta;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;ABECEDA DEMOKRACIJE - ABECEDA, Nositelj liste: DOROTEA PAVLETIÆ, dipl.oec.                                        ;AKCIJA SOCIJALDEMOKRATA HRVATSKE - ASH, HRVATSKA RADNIÈKA STRANKA - HRS, ZELENA STRANKA - ZS, Nositelj liste: ZLATKO KLARIÆ, prof.;AUTOHTONA-HRVATSKA SELJAÈKA STRANKA - A-HSS, Nositelj liste: JASMINKA PETTER, mag.                         ;DEMOKRATSKA STRANKA ŽENA - DSŽ, ZELENI HRVATSKE - ZELENI HR, Nositelj liste: MARIJA JELINÈIÆ;DEMOKRATSKI CENTAR - DC, Nositelj liste: VESNA ŠKARE OŽBOLT, dipl.iur.;GOSPODARSKA STRANKA - GS, Nositelj liste: STJEPAN GNJEÈ                                            ;HRVATSKA ÈISTA STRANKA PRAVA - HÈSP, Nositelj liste: JOSIP MILJAK                                   ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, Nositelj liste: dr.sc. IVO SANADER                                 ;HRVATSKA NARODNA STRANKA-LIBERALNI DEMOKRATI - HNS, Nositelj liste: RADIMIR ÈAÈIÆ                    ;HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA SOCIJALNO LIBERALNA STRANKA - HSLS, Nositelj liste: ZDRAVKO KELIÆ;HRVATSKA STRANKA MLADIH - HSM, Nositelj liste: JAKOB MATOVINOVIÆ                                        ;HRVATSKA STRANKA PRAVA - HSP, Nositelj liste: ANTO ÐAPIÆ;HRVATSKA STRANKA UMIROVLJENIKA - HSU, Nositelj liste: mr.sc. VLADIMIR JORDAN                    ;HRVATSKI DEMOKRATSKI SAVEZ SLAVONIJE I BARANJE - HDSSB, Nositelj liste: BRANIMIR GLAVAŠ, dipl.iur.                    ;HRVATSKI PRAVAŠI-HRVATSKI PRAVAŠKI POKRET - HP-HPP, Nositelj liste: ANDRIJA RUŽEK;HRVATSKI SOCIJALDEMOKRATI - HSD, LJEVICA HRVATSKE - LJEVICA, SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP, ISTARSKI SOCIJALDEMOKRATSKI FORUM-FORO SOCIAL DEMOCRATICO ISTRIANO - ISDF-FSDI, Nositelj liste: JERKO ZOVAK;JEDINO HRVATSKA-POKRET ZA HRVATSKU - JEDINO HRVATSKA, Nositelj liste: BENJAMIN TOLIÆ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, Nositelj liste: ZORAN MILANOVIÆ;STRANKA UMIROVLJENIKA - SU, Nositelj liste: VENKO BANOVIÆ;;;;;;;;
PODCRKAVLJE;8;144;109;109;108;1;0;0;1;1;2;0;1;51;7;13;0;3;1;8;0;0;0;20;0;;;;;;;;
PODCRKAVLJE;9;191;138;138;136;2;0;1;3;0;0;0;0;70;2;30;1;3;3;11;0;0;0;10;2;;;;;;;;
PODCRKAVLJE;10;268;153;153;149;4;0;1;0;0;1;2;1;86;2;27;0;0;1;4;0;0;0;24;0;;;;;;;;
PODCRKAVLJE;11;79;52;52;50;2;0;0;1;0;1;0;0;24;2;4;1;1;0;3;0;0;0;13;0;;;;;;;;
PRIVLAKA;1;967;420;420;410;10;1;1;1;0;22;1;2;216;7;20;1;5;14;35;0;0;1;81;2;;;;;;;;
PRIVLAKA;2;835;403;403;390;13;0;2;5;1;15;1;3;165;9;26;3;11;14;27;1;1;0;103;3;;;;;;;;
PRIVLAKA;3;1064;558;558;552;6;0;0;0;2;24;1;1;294;12;38;6;16;8;40;0;0;1;105;4;;;;;;;;
REŠETARI;1;1141;612;607;598;9;0;0;5;1;10;1;2;205;36;100;2;30;28;21;0;1;2;141;13;;;;;;;;
REŠETARI;2;1105;597;596;588;8;0;3;2;2;12;0;2;217;32;96;5;14;14;49;0;5;0;125;10;;;;;;;;
REŠETARI;3;137;90;90;89;1;0;0;0;0;2;0;1;29;5;27;0;4;2;1;0;0;0;18;0;;;;;;;;
REŠETARI;4;564;344;343;332;11;1;0;1;4;8;0;0;102;136;7;0;4;7;8;0;0;0;50;4;;;;;;;;
REŠETARI;5;366;226;226;224;2;0;1;1;0;4;0;1;77;33;25;0;2;6;27;0;0;0;45;2;;;;;;;;
REŠETARI;6;237;131;131;129;2;0;0;1;0;0;0;0;30;21;31;2;3;4;18;0;0;0;18;1;;;;;;;;
REŠETARI;7;416;247;247;244;3;0;1;0;1;0;1;1;101;1;111;0;4;2;12;0;0;0;9;0;;;;;;;;
REŠETARI;8;392;230;230;222;8;0;0;3;1;1;0;2;67;7;74;2;9;10;19;0;0;0;25;2;;;;;;;;
SIBINJ;1;829;432;424;417;7;0;0;1;2;3;0;2;149;9;25;0;63;16;59;1;1;1;79;6;;;;;;;;
SIBINJ;2;889;540;540;531;9;2;2;1;2;7;0;0;235;16;6;4;46;17;79;0;6;0;102;6;;;;;;;;
SIBINJ;3;802;501;501;495;6;0;2;1;2;11;0;2;172;19;13;3;71;31;49;0;2;0;113;4;;;;;;;;
SIBINJ;4;525;321;321;316;5;1;0;2;2;5;1;1;129;21;8;6;44;11;19;0;0;0;61;5;;;;;;;;
SIBINJ;5;706;381;381;373;8;2;4;2;2;8;0;1;129;14;4;6;32;14;73;0;3;0;71;8;;;;;;;;
SIBINJ;6;637;351;351;347;4;4;1;0;0;16;0;1;128;15;6;3;25;9;36;0;0;0;101;2;;;;;;;;
SIBINJ;7;768;447;438;431;7;2;1;2;1;10;0;0;191;27;21;2;50;4;23;0;0;1;90;6;;;;;;;;
SIBINJ;8;150;84;84;78;6;0;0;1;0;2;0;0;35;1;1;1;6;2;18;0;1;0;10;0;;;;;;;;
SIBINJ;9;202;125;125;123;2;0;0;0;0;1;0;0;47;5;10;0;5;5;39;0;0;0;10;1;;;;;;;;
SIBINJ;10;287;141;141;136;5;0;0;0;0;2;0;1;56;3;7;0;36;3;8;0;0;0;19;1;;;;;;;;
SIBINJ;11;463;291;291;278;13;0;1;0;5;9;1;0;105;12;28;2;43;4;29;0;1;0;34;4;;;;;;;;
SIBINJ;12;124;65;65;62;3;0;0;0;0;0;0;0;42;3;2;0;1;1;6;0;0;0;7;0;;;;;;;;
SIKIREVCI;1;409;198;198;191;7;0;1;1;0;0;0;0;118;4;12;0;6;7;14;1;0;0;25;2;;;;;;;;
SIKIREVCI;2;345;188;188;178;10;0;1;2;0;0;1;1;108;5;7;3;4;4;11;0;0;0;28;3;;;;;;;;
SIKIREVCI;3;416;205;205;205;0;0;0;5;1;2;1;0;87;8;14;0;7;7;19;1;0;0;52;1;;;;;;;;
SIKIREVCI;4;499;267;267;256;11;0;1;3;0;2;0;2;118;6;16;3;5;7;18;0;0;1;70;4;;;;;;;;
SIKIREVCI;5;621;360;360;358;2;0;1;0;2;0;0;2;220;7;5;1;23;5;62;1;0;0;25;4;;;;;;;;
SLAVONSKI ŠAMAC;1;541;234;234;232;2;0;1;4;0;5;1;0;105;6;29;1;7;6;9;0;3;0;54;1;;;;;;;;
SLAVONSKI ŠAMAC;2;670;290;290;284;6;1;3;3;1;6;0;1;82;16;32;2;8;11;11;0;2;3;97;5;;;;;;;;
SLAVONSKI ŠAMAC;3;514;245;245;242;3;1;0;2;1;3;0;1;98;22;23;1;14;4;22;2;1;0;44;3;;;;;;;;
SLAVONSKI ŠAMAC;4;652;309;309;303;6;0;1;3;3;4;0;1;147;2;27;0;10;10;35;0;2;2;53;3;;;;;;;;
STARA GRADIŠKA;1;330;177;177;174;3;0;0;0;0;3;0;0;81;5;15;0;22;6;6;0;0;0;36;0;;;;;;;;
STARA GRADIŠKA;2;357;209;209;206;3;2;0;2;0;6;2;0;84;17;38;1;8;6;7;1;0;0;30;2;;;;;;;;
STARA GRADIŠKA;3;371;229;229;223;6;1;1;4;0;1;0;1;95;18;25;2;23;4;2;1;0;0;41;4;;;;;;;;
STARA GRADIŠKA;4;240;118;118;115;3;2;0;4;0;1;0;0;44;6;5;2;5;3;13;0;0;0;30;0;;;;;;;;
STARA GRADIŠKA;5;203;43;43;41;2;1;0;0;0;1;0;2;11;3;6;1;0;0;1;0;0;0;15;0;;;;;;;;
STARI JANKOVCI;1;1364;749;747;732;15;2;2;6;1;11;0;3;402;10;61;3;12;43;33;0;0;2;131;10;;;;;;;;
STARI JANKOVCI;2;884;512;512;499;13;0;2;0;2;13;0;2;304;15;19;4;7;43;20;1;4;0;58;5;;;;;;;;
STARI JANKOVCI;3;1017;552;552;541;11;0;0;3;1;8;0;1;268;14;25;4;51;41;61;0;2;1;53;8;;;;;;;;
STARI JANKOVCI;4;299;161;161;156;5;1;1;1;0;4;0;0;67;9;26;0;1;10;0;2;0;0;32;2;;;;;;;;
STARI JANKOVCI;5;298;91;91;85;6;0;1;1;0;1;0;1;7;2;25;0;0;9;0;0;0;0;37;1;;;;;;;;
STARI MIKANOVCI;1;832;487;487;484;3;1;0;7;3;2;1;1;154;102;18;1;41;32;30;0;0;1;84;6;;;;;;;;
STARI MIKANOVCI;2;636;379;379;374;5;0;2;2;1;1;0;1;147;37;42;0;13;19;24;0;2;1;79;3;;;;;;;;
STARI MIKANOVCI;3;705;442;441;439;2;0;2;2;0;5;0;0;118;85;43;0;22;47;28;0;1;0;76;10;;;;;;;;
STARI MIKANOVCI;4;526;308;308;301;7;1;0;4;0;2;0;3;152;39;5;4;9;18;31;0;2;0;30;1;;;;;;;;
STARO PETROVO SELO;1;881;469;469;455;14;1;3;6;6;4;2;2;210;46;28;3;32;13;16;0;0;1;75;7;;;;;;;;
STARO PETROVO SELO;2;233;162;162;158;4;0;0;2;0;1;0;1;83;10;17;1;6;4;3;0;0;1;27;2;;;;;;;;
STARO PETROVO SELO;3;165;81;81;77;4;0;0;0;0;2;0;0;46;6;7;0;1;0;4;0;0;1;7;3;;;;;;;;
STARO PETROVO SELO;4;564;343;343;334;9;0;1;3;0;11;0;0;118;19;49;4;12;10;19;0;0;0;83;5;;;;;;;;
STARO PETROVO SELO;5;329;218;218;215;3;1;2;3;0;3;2;0;95;6;36;1;19;6;16;0;0;0;23;2;;;;;;;;
STARO PETROVO SELO;6;259;194;194;193;1;0;4;1;1;0;0;0;77;3;47;0;18;4;12;0;0;2;22;2;;;;;;;;
STARO PETROVO SELO;7;120;71;71;70;1;0;0;0;0;1;0;0;37;6;9;0;2;0;2;0;0;0;13;0;;;;;;;;
STARO PETROVO SELO;8;108;96;96;95;1;0;0;1;1;5;0;0;40;9;11;0;0;2;9;0;0;0;17;0;;;;;;;;
STARO PETROVO SELO;9;931;464;464;459;5;1;7;5;1;6;0;0;182;33;52;4;20;12;19;0;0;1;109;7;;;;;;;;
STARO PETROVO SELO;10;587;376;376;369;7;1;0;5;0;6;0;4;192;29;25;2;13;11;25;1;2;0;50;3;;;;;;;;
STARO PETROVO SELO;11;785;425;425;415;10;1;1;5;1;3;1;2;151;28;53;0;23;17;23;0;1;1;101;3;;;;;;;;
STARO PETROVO SELO;12;146;96;96;93;3;0;0;1;0;0;0;0;27;6;25;0;3;5;4;0;0;0;21;1;;;;;;;;
STARO PETROVO SELO;13;18;13;13;10;3;0;0;4;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;
ŠTITAR;1;1151;536;536;532;4;0;0;2;5;27;0;2;203;13;103;4;39;13;33;0;0;0;82;6;;;;;;;;
ŠTITAR;2;1064;457;457;455;2;0;1;3;1;12;2;0;182;29;84;3;13;16;38;0;0;0;68;3;;;;;;;;
TOMPOJEVCI;1;224;186;186;184;2;0;0;4;2;15;0;0;74;4;11;0;24;5;4;1;0;0;39;1;;;;;;;;
TOMPOJEVCI;2;321;238;238;230;8;0;0;0;0;8;0;0;136;8;7;0;13;7;6;1;0;0;40;4;;;;;;;;
TOMPOJEVCI;3;234;150;150;150;0;0;0;0;0;5;0;0;83;4;2;1;11;2;8;1;0;0;32;1;;;;;;;;
TOMPOJEVCI;4;392;241;241;238;3;0;0;2;1;5;0;1;142;13;11;0;25;4;7;0;0;0;26;1;;;;;;;;
TOMPOJEVCI;5;129;114;114;113;1;0;0;0;0;0;0;0;94;0;9;1;0;1;5;0;0;0;3;0;;;;;;;;
TORDINCI;1;729;478;478;471;7;0;1;7;1;16;1;1;305;8;30;0;7;17;24;0;0;0;49;4;;;;;;;;
TORDINCI;2;194;125;125;122;3;0;0;0;0;2;0;1;57;8;2;0;10;1;20;0;0;0;21;0;;;;;;;;
TORDINCI;3;70;41;41;39;2;0;0;1;1;0;0;0;17;0;0;0;0;1;3;0;1;0;15;0;;;;;;;;
TORDINCI;4;661;446;446;444;2;2;0;2;0;11;0;1;239;3;24;1;34;22;59;0;0;3;38;5;;;;;;;;
TOVARNIK;1;586;404;404;371;33;0;1;1;2;14;0;0;235;7;8;2;27;10;18;0;0;0;43;3;;;;;;;;
TOVARNIK;2;651;392;392;385;7;1;0;4;0;5;1;0;284;4;10;4;18;5;20;1;0;0;26;2;;;;;;;;
TOVARNIK;3;577;341;341;336;5;2;1;1;2;9;0;0;189;5;11;2;17;5;21;0;1;2;64;4;;;;;;;;
TOVARNIK;4;788;554;554;543;11;1;2;3;1;44;0;0;275;8;117;3;11;12;17;1;1;2;40;5;;;;;;;;
TRPINJA;1;239;128;128;119;9;1;1;0;0;0;0;0;8;11;0;1;0;2;0;0;0;1;92;2;;;;;;;;
TRPINJA;2;386;181;181;168;13;0;1;0;0;2;1;0;18;13;0;0;0;3;3;0;1;0;124;2;;;;;;;;
TRPINJA;3;221;124;121;100;21;0;1;0;0;1;1;0;9;13;3;1;2;5;0;0;1;1;62;0;;;;;;;;
TRPINJA;4;66;38;38;36;2;0;0;0;0;0;0;0;9;14;1;0;0;3;0;0;0;0;9;0;;;;;;;;
TRPINJA;5;82;29;29;29;0;1;0;0;1;0;0;0;4;4;0;0;0;1;0;1;0;0;16;1;;;;;;;;
TRPINJA;6;34;25;25;24;1;0;1;0;0;0;0;0;4;0;1;1;0;1;0;1;0;0;14;1;;;;;;;;
TRPINJA;7;127;94;94;89;5;0;0;0;0;0;0;0;70;2;1;0;1;0;9;1;0;0;5;0;;;;;;;;
VELIKA;1;511;303;303;291;12;0;1;0;0;6;0;2;103;9;7;5;17;12;18;0;2;2;105;2;;;;;;;;
VELIKA;2;990;604;604;598;6;1;1;3;0;6;2;1;224;22;32;3;22;21;51;0;2;1;203;3;;;;;;;;
VELIKA;3;410;263;263;262;1;0;0;1;2;4;1;0;89;7;20;5;2;10;20;0;2;1;98;0;;;;;;;;
VELIKA;4;406;286;286;281;5;0;2;4;1;5;0;0;93;5;14;4;32;15;18;0;2;0;84;2;;;;;;;;
VELIKA;5;695;464;464;458;6;0;0;1;2;7;0;2;206;8;17;5;8;10;29;1;0;3;157;2;;;;;;;;
VELIKA;6;168;90;90;89;1;0;1;0;1;0;0;0;18;2;3;0;5;1;3;0;2;0;52;1;;;;;;;;
VELIKA;7;171;116;116;113;3;0;0;0;0;0;0;2;43;4;4;1;5;1;11;1;0;1;39;1;;;;;;;;
VELIKA;8;312;215;215;211;4;0;3;2;1;0;0;0;96;5;17;6;10;5;16;0;0;6;41;3;;;;;;;;
VELIKA;9;161;131;131;130;1;0;1;1;1;0;0;0;60;4;26;1;5;7;12;1;0;0;10;1;;;;;;;;
VELIKA;10;241;148;148;144;4;1;0;1;1;2;0;1;59;1;11;3;3;1;16;0;0;1;42;1;;;;;;;;
VELIKA;11;311;210;210;208;2;0;1;2;0;1;0;0;82;1;32;2;5;10;16;0;0;0;56;0;;;;;;;;
VELIKA;12;219;145;145;143;2;2;0;0;0;0;0;0;90;0;11;0;5;3;9;0;1;0;22;0;;;;;;;;
VELIKA;13;137;53;53;51;2;0;1;0;3;0;1;1;11;0;5;1;2;2;0;0;1;1;22;0;;;;;;;;
VELIKA;14;78;57;57;56;1;0;1;0;0;0;0;0;21;1;3;0;1;4;2;0;0;0;22;1;;;;;;;;
VELIKA;15;85;46;46;46;0;0;2;0;0;0;0;2;17;0;0;0;1;2;0;0;0;0;22;0;;;;;;;;
VELIKA;16;47;24;24;24;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;19;0;;;;;;;;
VELIKA;17;189;66;63;63;0;0;0;0;0;0;0;0;27;0;1;0;1;4;4;0;0;0;24;2;;;;;;;;
VELIKA KOPANICA;1;438;201;201;198;3;0;0;0;1;1;0;1;99;5;9;3;8;3;11;0;1;1;54;1;;;;;;;;
VELIKA KOPANICA;2;487;247;247;245;2;0;0;3;1;1;0;1;90;3;9;4;9;9;40;1;0;1;67;6;;;;;;;;
VELIKA KOPANICA;3;533;254;254;247;7;0;0;1;4;1;0;1;103;13;7;1;21;6;27;0;0;0;56;6;;;;;;;;
VELIKA KOPANICA;4;315;178;178;174;4;0;0;2;2;1;0;1;67;5;13;5;5;7;10;0;0;1;50;5;;;;;;;;
VELIKA KOPANICA;5;245;172;172;167;5;0;0;2;0;0;0;3;112;2;12;0;9;4;16;0;0;0;7;0;;;;;;;;
VELIKA KOPANICA;6;163;95;95;92;3;0;1;2;2;1;0;1;37;2;13;0;5;1;11;0;0;0;16;0;;;;;;;;
VELIKA KOPANICA;7;463;197;197;196;1;0;1;2;0;4;1;1;77;2;9;1;6;5;23;1;0;1;60;2;;;;;;;;
VELIKA KOPANICA;8;435;203;203;198;5;0;1;1;0;5;0;0;57;11;2;2;16;11;13;0;0;1;75;3;;;;;;;;
VELIKA KOPANICA;9;254;160;160;155;5;2;0;1;3;1;0;0;59;2;9;1;26;0;28;0;0;0;21;2;;;;;;;;
VOÐINCI;1;658;375;375;368;7;1;0;2;0;2;0;1;178;27;20;4;13;16;23;0;0;1;80;0;;;;;;;;
VOÐINCI;2;954;526;526;515;11;1;4;1;3;8;1;0;261;26;30;4;20;21;30;0;1;1;95;8;;;;;;;;
VRBANJA;1;961;446;445;441;4;2;0;1;3;9;0;1;193;7;62;7;31;16;21;0;2;2;78;6;;;;;;;;
VRBANJA;2;896;366;364;359;5;0;0;0;0;1;3;0;150;9;27;2;35;15;23;2;0;0;91;1;;;;;;;;
VRBANJA;3;581;266;266;262;4;2;1;2;0;1;0;1;162;2;9;6;13;6;7;0;1;0;42;7;;;;;;;;
VRBANJA;4;581;289;273;271;2;0;0;1;1;5;0;0;112;2;69;1;4;12;18;0;1;0;43;2;;;;;;;;
VRBANJA;5;643;314;314;309;5;1;1;4;3;2;0;1;110;5;62;0;14;8;22;2;1;1;72;0;;;;;;;;
VRBANJA;6;503;263;263;259;4;0;0;5;2;0;1;3;126;11;22;1;3;22;12;0;1;0;45;5;;;;;;;;
VRBJE;1;505;302;302;296;6;0;1;5;1;5;0;0;109;12;69;0;8;4;20;0;3;1;53;5;;;;;;;;
VRBJE;2;513;253;253;253;0;0;2;3;2;1;1;2;109;2;56;1;14;4;17;0;1;1;35;2;;;;;;;;
VRBJE;3;405;257;257;250;7;0;0;1;0;2;0;2;140;7;46;0;0;0;18;0;0;0;34;0;;;;;;;;
VRBJE;4;307;136;136;131;5;0;0;2;1;0;0;0;70;1;35;0;1;4;13;0;0;0;2;2;;;;;;;;
VRBJE;5;301;172;172;171;1;0;0;4;0;2;1;0;74;3;38;2;9;5;4;0;0;0;27;2;;;;;;;;
VRBJE;6;57;33;33;33;0;0;0;3;0;0;0;0;17;1;7;0;0;1;1;0;0;0;1;2;;;;;;;;
VRBJE;7;228;112;112;110;2;1;0;3;1;2;0;0;41;1;12;0;6;2;9;0;0;2;28;2;;;;;;;;
VRPOLJE;1;939;478;478;473;5;0;1;6;4;4;0;0;210;5;16;2;12;7;84;0;1;1;115;5;;;;;;;;
VRPOLJE;2;836;450;450;450;0;2;1;4;2;3;1;1;179;9;13;3;14;9;81;0;1;7;115;5;;;;;;;;
VRPOLJE;3;602;365;365;358;7;0;0;0;0;4;1;0;166;9;12;1;12;5;48;0;4;1;92;3;;;;;;;;
VRPOLJE;4;939;664;664;654;10;4;1;2;1;6;0;1;505;8;22;3;7;13;30;2;0;8;40;1;;;;;;;;
POSEBNA BM ZA V. IJ;;;871;870;861;9;0;1;3;2;12;2;4;385;29;30;7;38;28;44;2;5;2;260;7;;;;;;;;
INOZEMSTVO ZA V. IJ.;;;1992;1990;1969;21;1;5;6;7;27;2;12;1433;43;40;9;122;9;79;4;4;5;151;10;;;;;;;;
UKUPNO ZA V. IJ;;372163;216335;215937;212431;3506;324;480;844;796;3687;191;492;90821;9160;11766;1591;11023;7877;12757;172;592;791;56721;2346;;;;;;;;
