Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;MILAN BINGULA;NIKOLA LUKIÆ;ALEN ŽELIMORSKI;VLADO MAÐER;MARIJANA HERŠAK;IVAN RERIH;MARIJAN MAMIÆ;MILAN ŽUFIKA;STJEPAN SOKAÈ;SANJA SLADIÆ;NIKOLINA ÐURKAN;MARINA NOVAK;SLADJANA PEREC;BRUNO SVEÈAK;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""STRANKA RADA I SOLIDARNOSTI"", NARODNA STRANKA - REFORMISTI - REFORMISTI, NOVI VAL - STRANKA RAZVOJA - NOVI VAL, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, BLOK UMIROVLJENICI ZAJEDNO - BUZ";MILAN BANDIÆ, dipl. polit.;ŽELJKO LACKOVIÆ, dipl. iur.;JURICA ŠOIÆ;SANDRA PERKOVIÆ;MARIJAN TOMURAD, dipl. krim.;SANDRA PETRŽ;DAMIR MESIÆ;LUKA ILIÈIÆ, dipl. ing. elek.;VOJIN PERIÆ;MIRA BOŽIÆ, bacc. paed.;DRAGO BOŠÈIÆ, mag. ing. el.;dr. sc. IRENA CAJNER MRAOVIÆ;BOGDANKA SRDIÆ-VULPE;mr. sc. ALENKA KOŠIŠA ÈIÈIN-ŠAIN;HRVATSKA STRANKA PRAVA - HSP, HRVATSKA ÈISTA STRANKA PRAVA - HÈSP, AKCIJA ZA BOLJU HRVATSKU - ABH, OBITELJSKA STRANKA - OS;ZVONKO MLAKIÆ;IVAN PANDŽA;JASNA DAUTANAC;MILAN TOMIÆ;IVAN MATIÆ;IVAN TURUDIÆ;GORDANA PELT JULARIÆ;IVAN ZRILIÆ;IVAN TOMLJENOVIÆ;ZVONKO ŽITNIK;MIJO POLE;ANKA PASARIÆ;MILOUŠ KOÈI;KREŠIMIR MIHAJLOVIÆ;HRVATSKA STRANKA PRAVA DR. ANTE STARÈEVIÆ - HSP AS, DEMOKRATSKI SAVEZ NACIONALNE OBNOVE - DESNO, HRVATSKA KRŠÆANSKA DEMOKRATSKA UNIJA - DR. MARKO VESELICA - HKDU - DR. MARKO VESELICA, UJEDINJENA STRANKA PRAVA - USP, HRVATSKA DEMOKRATSKA STRANKA - HDS;PERO KOVAÈEVIÆ, mag. iur.;MARIN SABOLOVIÆ, mag. geogr.;BRANIMIR BEGOVIÆ;MILICA TODOROVIÆ;KREŠIMIR VEÈEK;ALAN ODORÈIÆ, mag. pol.;ZLATKO ŠOLA;MARINA KRALIK-UREMOVIÆ;ILIJA DOMINKOVIÆ;KSENIJA ÐOÐ, bacc. med. techn.;SANJA JURIÆ;ANA-MARIJA GAŠPAREC, bacc. oec.;MILKA VESELIÆ;dr. sc. ANTUN KLJENAK;MOST NEZAVISNIH LISTA - MOST;SLAVEN DOBROVIÆ;LJUBICA AMBRUŠEC;ANA KLARIÆ;VITOMIR ŠIMIÆ;DAVOR SABOLIÆ;SINIŠA MATOINA;SNJEŽANA VRABEC;BOŽIDAR POLJAK;ZDENKO LENDL;NIKOLINA ÈULJAK;STJEPAN TVORIÆ;MARIJANA MARIN KOZINA;IVANA TENŠEK;ANTON ÐOK;PAMETNO, ZA GRAD;IVAN KRIŽIÆ;KRISTINA LAUŠ;MARITA ŠUPE;TOMISLAV IMPRIÆ;mr. sc. DRAŽEN OREŠÈANIN;IVANA GALETIÆ;DIJANA MRŠIÆ NOVAÈKI;HRVOJE VRANKO;MARKO BRKOVIÆ;IVANA ŠKARIÈIÆ;KOSJENKA GROŠEV;TATJANA DINTER VIDAKOVIÆ;TIN BEDENKO;dr. sc. MILORAD NIKITOVIÆ;HRVATSKA BRANITELJSKA PUÈKA STRANKA - HBPS;JOSIP BABOK;IVAN JURAS;DRAGICA ÈOP;ZDENKO ZIMONJI;DRAGAN KREŠIÆ;IVANA OCVIREK;DRAGO VALENÈAK;SLAVA RODIÆ;SENIJA SMAILAGIÆ;JOSIP BEŠLIÆ;KIM ŠPILJAK;VERICA BUBLIÆ;JANJA BABOK;GORAN OBRANOVIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ, HRVATSKA SOCIJALNO - LIBERALNA STRANKA - HSLS;mr. sc. IVANA MALETIÆ;dr. sc. ANDRIJA MIKULIÆ;dr. sc. ZLATKO HASANBEGOVIÆ;BRANKO HRG;MIRO TOTGERGELI;DARIO HREBAK;DARKO SOBOTA;dr. sc. ÐURO NJAVRO;ANTE PLAZONIÆ;DAMIR FELAK;SANDA KULIÆ MAKAR;RUŽA HRGA;STIPO VELIÆ;MILIJAN BRKIÆ;HRVATSKA STRANKA REDA - HSR;MARIJAN IVANÈAN, dipl. iur.;STIPAN IVANÈEVIÆ;BOŽENA DLAKA, dipl. ing.;DARKO DUGA;ZDENKA SKOKO LEŠKOVIÆ;ŽELJKO KORUC;MARSELA KOMARIÆ;KATICA TUTIÆ;MARIJAN PAVEC;RENATA HORVAT;MARIJA BAN;STEVO MIOKOVIÆ;ANKICA ŠIMIÆ;STIPE PRGOMET;HRVATSKI LABURISTI - STRANKA RADA - LABURISTI;DARKO TETEC;MIRJANA KUNDER;DAMIR ŠPOLJAR;MIRJANA HANŽEK;ZLATKO PAVLOVIÆ;ZLATKO ALEKSIÆ;STJEPAN DOKŠA;SONJA HAVAIÆ;BISERKA PANDURIÆ;MARIJAN BOGAT;MARIO GRDENIÆ;ANKICA MATUŠ;BRUNO BAVRKA;VLADO RADOŠEVIÆ;NEZAVISNA LISTA STIPE PETRINA - NLSP, SLOBODNA HRVATSKA - SH, POKRET ZAJEDNO, ODRŽIVI RAZVOJ HRVATSKE - ORaH;IVAN POKUPEC, prof.;OZREN BOSANAC;JELENA VRBAN;BISERKA FRKAÈ;IVAN KUNJEK;DRAŽEN LUKINOVIÆ;BOŽIDAR DUDA;MATEJA NOVAKOVIÆ;MIODRAG JASEK;VLASTA FLANJAK;IVANA DUDA;MARIJA GAŠPAR;DAJANA DRAGIÈEVIÆ;RENATO TUŠEK;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU;GORDAN MARAS;STJEPAN KOŽIÆ;VEDRAN BABIÆ;KAŽIMIR VARDA;GORDANA SOBOL;MILIVOJ ANDROLIÆ;ALEN ÈIÈAK;ANKA MRAK-TARITAŠ;VESNA JAKAS;MLADEN MADJER;DRAŽEN PROS;BOJANA HRIBLJAN;HRVOJE KOŠÆEC;JOSIP DEKALIÆ;SOCIJALISTIÈKA RADNIÈKA PARTIJA HRVATSKE - SRP;GOJKO MARIÈIÆ;MARIO JARKI;LJILJANA KAJFEŠ-ŽELE;RADOVAN MAGOŠ;SABINA ZAGORC;JOVO KOVAÈEVIÆ;JADRANKA LEBINEC;NATAŠA FALJIÆ;LUCIJAN JARKI;BORA DIDULICA;DANIJEL PAVIÆ;MILAN VASILJEVIÆ;CECILIJA DOBROTIÆ;JELICA ŠAFRAN;STRANKA UMIROVLJENIKA - SU;ŽELJKO HELD;ŽELIMIR LANG, dr. vet. med.;ŽELJKO DUNDOVIÆ;ŠTEFICA VARGA;STEVO BOSANAC;ZVONKO KRANJEC;IVANA LEDINŠÈIÆ;BRANIMIR HOLJEVAC;LIDIJA FORCA;SUZANA MIKLOŠ;TOMO HUDOLETNJAK;ROZALIJA KRANJEC;MARTINA HABIJANEC;IVAN JANKOVEC;ŽIVI ZID, PROMIJENIMO HRVATSKU, AKCIJA MLADIH, HRVATSKA DEMOKRATSKA SELJAÈKA STRANKA, ABECEDA DEMOKRACIJE;prof. dr. sc. IVAN LOVRINOVIÆ;JOZO EZGETA, dr. med.;dr. sc. DOMINIK VULETIÆ;STIPE MAGIÆ;VLATKA ANTOLIÆ;MARIJAN JAVUREK;SANJA TANDARIÆ, dipl. oec.;JOSIPA RODIÆ, dr. med.;KRUNOSLAV PALATA;RENATO OSTOJIÆ;ANITA JELIÆ KIŠ, dipl. ing.;ŽELJKA LELAS;NIKOLINA BUTORAC;MATIJA MATIÆ
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;043;STUDENTSKI GRAD;PREHRAMBENO-TEHNOLOŠKA ŠKOLA;ULICA GJURE PREJCA 2;1031;617;614;603;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;20;0;0;0;0;0;0;0;0;6;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;3;4;3;0;0;0;0;0;0;0;1;0;0;0;0;0;43;6;3;2;0;0;0;2;0;0;1;0;0;0;0;33;4;2;3;0;1;1;3;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;35;7;65;0;0;2;0;2;0;0;4;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253;57;2;1;3;11;0;1;93;0;0;4;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;0;0;1;0;0;0;0;0;1;1;45;10;0;3;0;0;0;0;0;0;0;0;0;2;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;044;TRNOVÈICA;OŠ A.B. ŠIMIÆA;KROTOVICA 15;887;519;519;514;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;9;0;0;5;0;0;0;0;0;0;1;0;3;0;5;1;2;0;0;1;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;56;9;1;0;0;0;1;0;1;0;0;0;0;1;4;6;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;284;43;1;68;2;0;2;0;14;8;0;6;0;5;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;101;31;1;0;3;4;0;0;27;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;2;0;0;0;31;12;0;1;0;0;0;0;0;0;0;0;0;0;1
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;045;TRNOVÈICA;OŠ A.B. ŠIMIÆA;KROTOVICA 15;943;505;505;495;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;18;0;0;3;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;14;0;3;2;0;0;0;2;0;1;0;2;0;6;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;50;4;97;2;0;0;0;0;3;0;12;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;84;21;2;0;0;8;0;0;19;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;5;1;1;1;0;0;1;0;0;0;0;0;0;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;046;TRNOVÈICA;PROSTORIJE MJESNOG ODBORA;TRNOVÈICA 2A;1178;734;734;724;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;29;0;0;4;1;0;0;0;1;0;0;0;0;0;14;0;0;0;0;11;0;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;22;1;4;1;3;2;2;2;0;1;2;2;1;2;11;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;393;46;7;126;2;0;2;3;10;0;0;2;1;3;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;131;25;3;1;0;3;0;1;46;0;0;2;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;0;1;0;0;0;0;1;0;0;0;0;0;1
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;047;ZELENI BRIJEG;TENISKI KLUB MIROŠEVEÈINA;MIROŠEVEÈKI BRIJEG 45;736;400;400;388;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;19;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;17;5;2;0;0;2;2;1;0;2;0;1;1;0;19;1;1;0;0;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;30;1;28;2;0;0;1;6;1;0;0;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;28;1;1;0;6;0;0;42;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;15;0;1;0;0;0;0;7;0;0;0;1;0;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;048;ÈULINEC;PROSTORIJE MJESNOG ODBORA;ULICA BADEMA 2A;818;444;444;431;13;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;64;40;0;1;1;0;2;0;0;0;18;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;0;3;0;0;0;0;0;0;0;66;12;1;1;1;1;0;0;2;2;1;1;0;2;3;10;1;1;0;0;1;0;0;0;0;0;0;0;0;0;5;0;2;0;0;0;0;0;0;0;0;2;0;0;0;137;22;9;36;0;0;0;0;5;0;0;3;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;110;28;4;0;0;3;0;3;24;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;1;26;4;0;4;0;0;0;1;0;0;0;0;0;0;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;049;ÈULINEC;PROSTORIJE MJESNOG ODBORA;ULICA BADEMA 2A;883;534;533;525;8;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;48;30;0;0;1;1;1;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;47;8;1;3;0;0;0;4;0;0;2;0;0;0;0;16;1;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165;36;9;44;2;0;0;1;4;1;0;4;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;193;49;4;0;0;4;0;1;55;1;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0;0;1;0;0;1;0;0;0;0;1;37;7;0;0;0;0;0;0;0;1;0;2;1;0;1
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;050;DONJA DUBRAVA;OŠ MARIJE JURIÆ ZAGORKE;ŠTEFANOVEÈKA CESTA 67;1357;768;767;752;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;56;0;0;1;0;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;85;22;1;1;0;1;1;1;1;0;0;0;1;2;4;19;1;1;0;0;0;1;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;271;66;9;62;2;0;2;1;12;0;0;4;4;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;222;57;5;1;0;4;1;1;59;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;11;0;1;1;0;0;1;1;2;0;1;0;1;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;051;DONJA DUBRAVA;OŠ MARIJE JURIÆ ZAGORKE;ŠTEFANOVEÈKA CESTA 67;1421;740;739;727;12;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;68;36;1;0;4;0;1;0;1;0;9;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;1;63;13;2;0;0;0;0;1;2;1;0;0;0;1;4;20;2;3;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289;55;22;67;0;0;1;0;10;1;0;2;1;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;224;45;4;1;4;4;0;0;65;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;1;0;0;0;0;0;0;0;0;0;47;13;0;1;0;0;0;0;1;3;0;0;0;1;3
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;052;IVAN MAŽURANIÆ;OŠ IVANA MAŽURANIÆA;JAVORINSKA ULICA 1;1221;696;696;680;16;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;63;35;0;0;2;0;0;0;1;1;12;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;72;19;1;1;1;2;0;3;0;0;3;0;0;1;1;23;5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;42;3;67;2;0;3;2;8;0;0;2;1;0;42;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;231;42;0;0;3;11;0;5;72;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2;1;0;1;0;0;0;0;0;0;0;0;0;1;39;12;0;0;0;0;0;0;0;0;0;1;0;0;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;053;IVAN MAŽURANIÆ;OŠ IVANA MAŽURANIÆA;JAVORINSKA ULICA 1;1110;624;624;613;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;53;27;0;0;1;0;0;0;0;0;9;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;78;16;6;2;0;0;1;0;0;3;3;0;0;1;0;9;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;256;46;17;61;3;0;7;0;4;1;2;4;1;3;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158;38;7;0;1;8;0;0;41;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;45;11;2;0;0;0;0;1;1;0;1;0;0;1;4
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;054;IVAN MAŽURANIÆ;DOM ZDRAVLJA ZAGREB-ISTOK AMBULANTA;SLAVONSKA ULICA 35;1506;850;849;837;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;30;1;0;1;2;0;0;0;0;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;24;0;4;1;0;1;0;8;0;0;0;2;0;3;11;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;369;54;6;55;4;3;1;1;13;3;0;1;2;5;68;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;248;38;6;5;1;9;1;2;89;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;49;12;0;2;0;0;0;0;0;0;0;0;0;0;0
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;055;NOVI RETKOVEC;OŠ RETKOVEC;ALEJA JAVORA 2;1220;649;649;641;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;23;1;0;2;1;1;0;0;0;2;0;0;0;0;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;60;16;1;0;0;0;1;1;0;0;0;0;0;1;0;19;1;0;3;0;1;0;0;1;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;240;49;6;56;1;0;0;1;8;0;0;5;2;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;39;6;2;1;12;0;6;69;2;0;0;2;1;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;58;15;1;4;0;1;0;1;1;1;0;1;0;0;1
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;056;NOVI RETKOVEC;OŠ RETKOVEC;ALEJA JAVORA 2;1227;604;602;590;12;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;72;57;0;0;3;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;2;0;0;0;0;0;69;22;2;2;0;0;0;0;1;1;3;0;0;0;3;10;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260;50;8;61;3;0;0;0;6;1;0;5;1;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;122;31;3;0;0;4;0;0;38;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;12;0;1;0;0;0;0;1;0;0;0;0;1;4
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;057;NOVI RETKOVEC;OŠ RETKOVEC;ALEJA JAVORA 2;1124;659;659;647;12;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;39;32;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69;23;1;1;1;2;0;3;0;1;0;0;0;0;0;12;3;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208;41;7;71;2;0;3;0;4;0;0;1;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;272;47;6;0;0;26;0;1;99;2;0;1;0;3;0;3;1;0;1;0;0;0;1;0;0;0;0;0;0;0;6;2;1;0;0;0;1;0;1;1;0;0;0;0;0;32;10;0;0;0;1;0;0;0;0;0;0;0;1;1
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;058;NOVI RETKOVEC;OŠ RETKOVEC;ALEJA JAVORA 2;1178;694;694;682;12;3;0;1;1;0;0;0;0;0;0;1;0;0;0;0;58;47;0;0;0;1;1;0;0;0;1;0;0;0;0;5;0;0;0;0;1;0;2;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;64;16;2;2;1;0;2;2;0;0;1;0;1;2;1;12;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;209;46;1;70;0;0;1;0;5;0;0;2;2;0;36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;266;49;5;2;2;16;0;4;85;4;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;3;0;1;0;0;0;0;0;0;0;0;0;0;47;18;0;0;0;0;0;1;0;0;1;0;0;0;2
002;II. IZBORNA JEDINICA;21;GRAD ZAGREB;grad;ZAGREB-ISTOÈNI DIO;059;NOVI RETKOVEC;OŠ RETKOVEC;ALEJA JAVORA 2;1233;702;702;684;18;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;62;45;0;0;1;4;1;0;0;0;1;0;0;0;0;7;0;0;0;0;0;1;4;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;70;23;1;1;1;0;0;1;2;0;1;0;0;1;0;12;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;213;44;9;49;1;0;0;1;3;6;0;3;3;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;242;51;3;1;2;9;0;0;92;3;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;62;13;0;5;0;0;0;4;0;0;1;0;1;0;1
