Izborna jedinica;Izborna jedinica grada / opæine;Grad / opæina;BM Rbr;BM Naziv;BM Lokacija;BM Adresa;Ukupno biraèa;Glasovalo ukupno;Glasovalo (prema listiæimma);Listiæi važeæi;Listiæi nevažeæi;Kandidat: ROBERT JANKOVICS, Zamjenik: TIBOR SANTO, dr.med., Predlagatelj: DEMOKRATSKA ZAJEDNICA MAÐARA HRVATSKE - DZMH  ;Kandidat: mr.sc. DENEŠ ŠOJA, Zamjenik: ŠANDOR JUHAS , Predlagatelj: SAVEZ MAÐARSKIH UDRUGA - SMU  ;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;13;BIRAÈKO MJESTO 13;KUÆA ZVONIMIRA DŽALE U KRIÈKAMA;KOD CRKVE KRALJICE MIRA 20, KRIÈKE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;14;BIRAÈKO MJESTO 14;KUÆA NENE ELEZA (BIVŠA PRODAVAONICA TRGOPROMETA) U SEDRAMIÆU;ELEZI  5, SEDRAMIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;15;BIRAÈKO MJESTO 15;KUÆA MILE MUJANA U ŽITNIÆU;MUJANI 4B, ŽITNIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;16;BIRAÈKO MJESTO 16;OSNOVNA ŠKOLA PAKOVO SELO;KOD ŠKOLE 10, PAKOVO SELO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;17;BIRAÈKO MJESTO 17;OSNOVNA ŠKOLA U POKROVNIKU;LUCIÆI 29, POKROVNIK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;18;BIRAÈKO MJESTO 18;OSNOVNA ŠKOLA RADONIÆ;KOD ŠKOLE 1, RADONIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;19;BIRAÈKO MJESTO 19;OSNOVNA ŠKOLA U SIVERIÆU;OKO ŠKOLE 7, SIVERIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;20;BIRAÈKO MJESTO 20;KUÆA MIROSLAVA ÈOSIÆA U TEPLJUHU;TEPLJUH, PERIÈIÆI 16;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;21;BIRAÈKO MJESTO 21;KUÆA DRAGANA GUNDELJA U BIOÈIÆU;BIOÈIÆ, GUNDELJI I DEVIÆI 11;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;22;BIRAÈKO MJESTO 22;KUÆA STEVANA MARTIÆA U MIOÈIÆU;MIOÈIÆ, POKVASICE 17;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;23;BIRAÈKO MJESTO 23;KUÆA NADE BAKOVIÆ U PARÈIÆU;PARÈIÆ, KROZ SELO 6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;24;BIRAÈKO MJESTO 24;KUÆA BOŠKA KRANJCA U KADINOJ GLAVICI;KADINA GLAVICA, DONJE GORETE 1A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;DRNIŠ;25;BIRAÈKO MJESTO 25;KUÆA DMITRA VUDRAGOVIÆA U ŠTIKOVU;ŠTIKOVO, VUJEVIÆI 8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;1;GOSPIÆ - PUÈKO OTVORENO UÈILIŠTE;PUÈKO OTVORENO UÈILIŠTE;DR. FRANJE TUÐMANA BR. 5, GOSPIÆ;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;2;GOSPIÆ - ZGRADA HRVATSKE POŠTE;ZGRADA HRVATSKE POŠTE;KANIŠKA BR. 53, GOSPIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;3;GOSPIÆ - ZGRADA DOMA ZDRAVLJA;ZGRADA DOM ZDRAVLJA;BILAJSKA BR.5, GOSPIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;4;GOSPIÆ - ZGRADA GIMNAZIJE;ZGRADA GIMNAZIJE;BUDAÈKA BR. 24, GOSPIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;5;GOSPIÆ - ZGRADA USLUGE;ZGRADA USLUGE;BUŽIMSKA 10, GOSPIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;6;GOSPIÆ - ÈITAONICA KANIŽA;ÈITAONICA KANIŽA;KANIŽA, GOSPIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;7;GOSPIÆ - ÈITAONICA ŽABICA;ÈITAONICA ŽABICA;ŽABICA, GOSPIÆ;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;8;GOSPIÆ - OŠ LIÈKI NOVI;OŠ LIÈKI NOVI;LIÈKI NOVI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;9;GOSPIÆ - ZGRADA HRV. CESTA U PODOŠTRI;ZGRADA HRV. CESTA U PODOŠTRI;PODOŠTRA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;10;GOSPIÆ - OŠ BILAJ;OŠ BILAJ;BILAJ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;11;GOSPIÆ - OBITELJSKA KUÆA MILE BASTA;OBITELJSKA KUÆA MILE BASTA;RIBNIK 15;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;12;GOSPIÆ - OŠ TRNOVAC;OŠ TRNOVAC;TRNOVAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;13;GOSPIÆ - OŠ BRUŠANE;OŠ BRUŠANE;BRUŠANE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;14;GOSPIÆ - ÈITAONICA BUDAK;ÈITAONICA BUDAK;BUDAK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;15;GOSPIÆ - OŠ MUŠALUK;OŠ MUŠALUK;MUŠALUK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;16;GOSPIÆ - ZGRADA OŠ LIÈKI OSIK;ZGRADA OŠ LIÈKI OSIK;LIÈKI OSIK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;17;GOSPIÆ - KUÆA M. LISCA, STARI L.OSIK;KUÆA MARIJANA LISCA, STARI L.OSIK;LIÈKI OSIK (STARI) KBR. 63A;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;18;GOSPIÆ - DRUŠTVENI DOM VREBAC;DRUŠTVENI DOM U VREBCU;VREBAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;19;GOSPIÆ - MJESNI ODBOR MOGORIÆ;MJESNI ODBOR MOGORIÆ;MOGORIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;20;GOSPIÆ - MJESNI ODBOR MEDAK;MJESNI ODBOR MEDAK;MEDAK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;21;GOSPIÆ - HRVATSKI NARODNI DOM SMILJAN;HRVATSKI NARODNI DOM SMILJAN;SMILJAN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;22;GOSPIÆ - OŠ DEBELO BRDO;OŠ DEBELO BRDO;DEBELO BRDO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;23;GOSPIÆ - OŠ BUŽIM;OŠ BUŽIM;BUŽIM;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;24;GOSPIÆ - OŠ VELIKI ŽITNIK;OŠ VELIKI ŽITNIK;VELIKI ŽITNIK;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;25;GOSPIÆ - OŠ KLANAC;OŠ KLANAC;KLANAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;26;GOSPIÆ - OŠ ALEKSINICA;OŠ ALEKSINICA;ALEKSINICA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;27;GOSPIÆ - OŠ KALINOVAÈA;OŠ KALINOVAÈA;KALINOVAÈA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;28;GOSPIÆ - OŠ NOVOSELIJA;OŠ NOVOSELIJA;NOVOSELIJA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;GOSPIÆ;29;GOSPIÆ - ZGRADA OSNOVNE ŠKOLE U VELIKOJ PLANI;ZGRADA OSNOVNE ŠKOLE U VELIKOJ PLANI;VELIKA PLANA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;1;BIRAÈKO MJESTO 1. KAŠTEL SUÆURAC;"KINO ""SV. JURAJ""";DR. A.ALFIREVIÆA 20;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;2;BIRAÈKO MJESTO 2. KAŠTEL SUÆURAC;MJESNI ODBOR;DR. A.ALFIREVIÆA 20;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;3;BIRAÈKO MJESTO 3. KAŠTEL SUÆURAC;"OŠ ""KNEZ MISLAV""";BRAÆE RADIÆ 6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;4;BIRAÈKO MJESTO 4. KAŠTEL SUÆURAC;"KUD ""PUTALJ"" (STARA ŠKOLA)";MATICE HRVATSKE 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;5;BIRAÈKO MJESTO 5. KAŠTEL GOMILICA;MJESNI ODBOR;CESTA DR. F. TUÐMANA 58;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;6;BIRAÈKO MJESTO 6. KAŠTEL GOMILICA;"Š.C. ""GOŠK ADRIACHEM""";FRA F.CAREVA 0;2;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;7;BIRAÈKO MJESTO 7. KAŠTEL KAMBELOVAC;PROSTORIJE BRATSKE KUÆE;BRCE 23;3;2;2;2;0;2;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;8;BIRAÈKO MJESTO 8. KAŠTEL KAMBELOVAC;PROSTORIJE BRATSKE KUÆE;BRCE 23;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;9;BIRAÈKO MJESTO 9. KAŠTEL LUKŠIÆ;"OŠ ""OSTROG""";PUT SV.LOVRE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;10;BIRAÈKO MJESTO 10. KAŠTEL LUKŠIÆ;DVORAC VITTURI;BRCE 1;3;1;1;1;0;1;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;11;BIRAÈKO MJESTO 11. KAŠTEL STARI;OŠ. PROF. FILIP LUKAS;PUT BANOVINE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;12;BIRAÈKO MJESTO 12. KAŠTEL STARI;VATROGASNI DOM;IVANA DANILA 21;1;1;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;13;BIRAÈKO MJESTO 13. KAŠTEL STARI;MJESNI ODBOR  RADUN;RADUN, MALAÈKA 8;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;14;BIRAÈKO MJESTO 14. KAŠTEL NOVI;OŠ BIJAÆI;POLINOVAC 6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;15;BIRAÈKO MJESTO 15. KAŠTEL NOVI;OŠ BIJAÆI;POLINOVAC 6;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;16;BIRAÈKO MJESTO 16. KAŠTEL NOVI;MJESNI ODBOR RUDINE (ZGRADA POŠTE);RUDINE BB;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;17;BIRAÈKO MJESTO 17. KAŠTEL ŠTAFILIÆ;"POLJOPRIVREDNA ŠKOLA ""BRAÆE RADIÆ""";PUT POLJOPRIVREDNIKA 5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KAŠTELA;18;BIRAÈKO MJESTO 18. KAŠTEL ŠTAFILIÆ;POLJOPRIVREDNA ŠKOLA BRAÆE RADIÆ;PUT POLJOPRIVREDNIKA 5;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;1;BIRAÈKO MJESTO 1;"ZGRADA ""HRVATSKIH CESTA"", NADCESTARIJA KNIN";DRNIŠKA CESTA 46. KNIN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;2;BIRAÈKO MJESTO 2;ZGRADA VELEUÈILIŠTA MARKO MARULIÆ;KREŠIMIROVA 30 KNIN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;3;BIRAÈKO MJESTO 3;"PROSTORIJE ""UPRAVITELJ KNIN"", (BIVŠA TRŽNICA KNIN D.O.O)";VUKOVARSKA BR. 2 KNIN;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;4;BIRAÈKO MJESTO 4;ZGRADA OSNOVNE ŠKOLE DOMOVINSKE ZAHVALNOSTI;JOVIÆEVA 2. KNIN;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;5;BIRAÈKO MJESTO 5;PRIVATNA KUÆA JOVICE JEJINE;DINARSKA 3, KOVAÈIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;6;BIRAÈKO MJESTO 6;"ZGRADA HEP-A ""ELEKTRA""";4. GARDIJSKE 48 KNIN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;7;BIRAÈKO MJESTO 7;ZGRADA OŠ DR. FRANJE TUÐMANA (BIVŠA II OŠ KNIN);KNEZA IVANIŠA NELIPIÆA BR. 2, KNIN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;8;BIRAÈKO MJESTO 8;ZGRADA OPÆE BOLNICE KNIN;SURONJINA BB KNIN;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;9;BIRAÈKO MJESTO 9;POLJOPRIVREDNA ZADRUGA GOLUBIÆ;GOLUBIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;10;BIRAÈKO MJESTO 10;ZGRADA NOVE AMBULANTE;PLAVNO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;11;BIRAÈKO MJESTO 11;ZGRADA OSNOVNE ŠKOLE STRMICA - PRIHVATNI CENTAR;STRMICA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;12;BIRAÈKO MJESTO 12;KUÆI VLASNIŠTVA MIRKA LUKIÆA;ZADARSKA 3, ŽAGROVIÆ;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;13;BIRAÈKO MJESTO 13;KUÆA ILIJE ORLOVIÆA;LJUBAÈ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;14;BIRAÈKO MJESTO 14;PROSTORIJE BIVŠEG DOMA KULTURE;OÈESTOVO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;KNIN;15;BIRAÈKO MJESTO 15;KUÆA RADOJKE MILOJEVIÆ;POLAÈA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;1;BIRAÈKO MJESTO 1;DOM KULTURE;NIN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;2;BIRAÈKO MJESTO 2;MJESNI ODBOR;GRBE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;3;BIRAÈKO MJESTO 3;"OŠ ""PETAR ZORANIÆ"" NIN PODRUÈNA ŠKOLA NINSKI STANOVI";NINSKI STANOVI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;4;BIRAÈKO MJESTO 4;"OŠ ""PETAR ZORANIÆ"" NIN PODRUÈNA ŠKOLA U ZATONU";ZATON;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;5;BIRAÈKO MJESTO 5;MJESNI ODBOR POLJICA BRIG;POLJICA BRIG;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;6;BIRAÈKO MJESTO 6;"OŠ ""BARTUL KAŠIÆ"" ZADAR PODRUÈNA ŠKOLA ŽERAVA";ŽERAVA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NIN;7;BIRAÈKO MJESTO 7;"PROSTORIJE TVRTKE ""NAJAM"" ŽERAVA-POLJACI K.BR. 19";ŽERAVA-POLJACI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;1;NOVALJA 1 - ZGRADA GRADA, PRIZEMLJE;ZGRADA GRADA NOVALJE (PRIZEMLJE);TRG. DR. FRANJE TUÐMANA 1;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;2;NOVALJA 2 - ZGRADA GRADA, VIJEÆNICA;ZGRADA G.NOVALJE -I. KAT, VIJEÆNICA;TRG DR. FRANJE TUÐMANA 1;2;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;3;NOVALJA - MO LUN;MO LUN;LUN;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;4;NOVALJA - MO JAKIŠNICA;MO JAKIŠNICA;JAKIŠNICA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;5;NOVALJA - ZGRADA MO STARA NOVALJA;ZGRADA MO STARA NOVALJA - KAŠTEL;STARA NOVALJA;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;6;NOVALJA - ZGRADA MO METAJNA;ZGRADA MO METAJNA;METAJNA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;7;NOVALJA - ZGRADA MO ZUBOVIÆI;ZGRADA MO ZUBOVIÆI;ZUBOVIÆI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;NOVALJA;8;NOVALJA - ZGRADA MO KUSTIÆI;ZGRADA MO KUSTIÆI;KUSTIÆI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;1;BIRAÈKO MJESTO 1;SREDNJA ŠKOLA U OBROVCU;OBROVAC;1;1;1;1;0;0;1;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;2;BIRAÈKO MJESTO 2;OSNOVNA ŠKOLA U KRUŠEVU;KRUŠEVO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;3;BIRAÈKO MJESTO 3;OSNOVNA ŠKOLA U GORNJEM KARINU;GORNJI KARIN;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;4;BIRAÈKO MJESTO 4;MJESNI ODBOR BILIŠANI;BILIŠANI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;5;BIRAÈKO MJESTO 5;OSNOVNA ŠKOLA U ŽEGARU;ŽEGAR;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;6;BIRAÈKO MJESTO 6;OSNOVNA ŠKOLA U KRUPI;KRUPA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;7;BIRAÈKO MJESTO 7;OSNOVNA ŠKOLA U GOLUBIÆU;GOLUBIÆ;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OBROVAC;8;BIRAÈKO MJESTO 8;ZGRADA  RHE VELEBIT;MUŠKOVCI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;1;OTOÈAC- ZGRADA LOVAÈKOG DOMA U BRLOGU;ZGRADA LOVAÈKOG DOMA U BRLOGU;BRLOG;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;2;OTOÈAC - PODRUÈNA ŠKOLA U HRVATSKOM POLJU;PODRUÈNA ŠKOLA U HRVATSKOM POLJU;HRVATSKO POLJE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;3;OTOÈAC - PODRUÈNA ŠKOLA KOMPOLJE;PODRUÈNA ŠKOLA KOMPOLJE;KOMPOLJE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;4;OTOÈAC- PODRUÈNA ŠKOLA U PONORIMA;PODRUÈNA ŠKOLA U PONORIMA;PONORI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;5;OTOÈAC - PODRUÈNA ŠKOLA ŠVICA;PODRUÈNA ŠKOLA ŠVICA;ŠVICA;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;6;OTOÈAC - PODRUÈNA ŠKOLA LIPOVLJE;PODRUÈNA ŠKOLA LIPOVLJE;LIPOVLJE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;7;OTOÈAC - VATROGASNI DOM KUTEREVO;VATROGASNI DOM KUTEREVO;KUTEREVO;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;8;OTOÈAC - ZGRADA AK OTOÈAC;ZGRADA AK OTOÈAC;I. SENJANINA 12;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;9;"OTOÈAC - ZGRADA ""RIBIÈKOG DOMA""";"ZGRADA ""RIBIÈKOG DOMA""";ANTE STARÈEVIÆA 44, OTOÈAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;10;OTOÈAC - OŠ OTOÈAC;OŠ OTOÈAC;OTOÈAC;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;11;OTOÈAC-ZGRADA GACKOG PUÈKOG O. UÈILIŠTA KAT;ZGRADA GACKOG  PUÈKOG O. UÈILIŠTA KAT;OTOÈAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;12;OTOÈAC-ZGRADA GACKOG  O. UÈ. (PRIZ);ZGRADA GACKOG  PUÈKOG O. UÈ.(PRIZ);OTOÈAC;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;13;"OTOÈAC - LOVAÈKI DOM ""DABAR""";"LOVAÈKI DOM ""DABAR""";DABAR;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;14;OTOÈAC - DOM PROZOR DONJI;DOM PROZOR DONJI;PROZOR DONJI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;15;OTOÈAC - PODRUÈNA ŠKOLA PROZOR GORNJI;PODRUÈNA ŠKOLA PROZOR GORNJI;PROZOR GORNJI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;16;OTOÈAC - PODRUÈNA ŠKOLA ÈOVIÆI;PODRUÈNA ŠKOLA ÈOVIÆI;ÈOVIÆI;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;17;OTOÈAC - PODRUÈNA ŠKOLA LIÈKO LEŠÆE;PODRUÈNA ŠKOLA LIÈKO LEŠÆE;LIÈKO LEŠÆE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
XII. IZBORNA JEDINICA;9;OTOÈAC;18;"OTOÈAC - HRVATSKI SELJAÈKI DOM ""GACKA""";"HRVATSKI SELJAÈKI DOM ""GACKA""";LIÈKO LEŠÆE GORNJE;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;
