Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;VLADIMIR BILEK;IVAN KOMAK
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;002;ZAVRŠJE LOBORSKO;KUÆA NIKOLE KUNIÆA;ZAVRŠJE LOBORSKO 38;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;003;STARI GOLUBOVEC;DRUŠTVENI DOM;STARI GOLUBOVEC 88B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;004;LOBOR;DRUŠTVENI DOM LOBOR;TRG SV. ANE 30;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;005;VOJNOVEC LOBORSKI I;KUÆA STJEPANA IVANUŠA;VOJNOVEC LOBORSKI 11;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;006;VOJNOVEC LOBORSKI II;KUÆA IVANKE JAJTIÆ;VOJNOVEC LOBORSKI 109;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;007;PETROVA GORA;DRUŠTVENI DOM;PETROVA GORA 15B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;008;PETROVA GORA;KUÆA DANIJELA ŠKUDARA;PETROVA GORA 168A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;LOBOR;009;VELIKA PETROVAGORSKA;KUÆA STJEPANA HORVATA;VELIKA PETROVAGORSKA 32A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;001;MAÈE;DOM KULTURE OPÆINE MAÈE;MAÈE 30;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;002;MALI BUKOVEC;STARA KUÆA ZDRAVKA JAMBREKOVIÆA;MALI BUKOVEC 24A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;003;VELIKI BUKOVEC;LOVAÈKI DOM;VELIKI BUKOVEC 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;004;VELIKI KOMOR;KUÆA DRAGICE BAÈUN;VELIKI KOMOR 149;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;005;VELIKI KOMOR;PROSTORIJE BIVŠEG CAFFE BARA LOYD;VELIKI KOMOR 18B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;006;VUKANCI;VIKEND KUÆA FRANJE HUBAKA;VUKANCI BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;007;DELKOVEC;KUÆA DRAGUTINA SEDLARA;DELKOVEC 30;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MAÈE;008;PERŠAVES;OSNOVNA ŠKOLA;PERŠAVES BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;001;MARIJA BISTRICA;DOM KULTURE;ZAGREBAÈKA BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;002;MARIJA BISTRICA II;"TERMOLAKIRNICA ""ŠTAGAR""";STUBIÈKA CESTA 20;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;003;PODGORJE BISTRIÈKO;"OSNOVNA ŠKOLA ""M.BISTRICA""";ZAGREBAÈKA 15;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;004;LAZ BISTRIÈKI;PODRUÈNA ŠKOLA;LAZ BISTRIÈKI 180/A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;005;GLOBOÈEC;PODRUÈNA ŠKOLA;GLOBOÈEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;006;POLJANICA BISTRIÈKA;PODRUÈNA ŠKOLA;POLJANICA BISTRIÈKA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;007;SUŠOBREG;KUÆA JELEÈKI BRANKA;SUŠOBREG 140;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;008;SELNICA;VATROGASNI DOM;SELNICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;009;TUGONICA;VATROGASNI DOM;TUGONICA;2;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MARIJA BISTRICA;010;PODGRAÐE;DRUŠTVENI DOM;PODGRAÐE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MIHOVLJAN;001;MIHOVLJAN;ZGRADA OPÆINE MIHOVLJAN AMBULANTA OPÆE MEDICINE - PRIZEMLJE;MIHOVLJAN 48;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MIHOVLJAN;002;MIHOVLJAN;ZGRADA OPÆINE MIHOVLJAN PROSTORIJE OPÆINE - I. KAT;MIHOVLJAN 48;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MIHOVLJAN;003;KUZMINEC;KUÆA NOVAK-FILIP VLADIMIRA;KUZMINEC 149A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;MIHOVLJAN;004;GREGUROVEC;OSNOVNA ŠKOLA;GREGUROVEC BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;NOVI GOLUBOVEC;001;NOVI GOLUBOVEC;DOM KULTURE;NOVI GOLUBOVEC 35;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;NOVI GOLUBOVEC;002;VELIKA PETROVAGORSKA;DRUŠTVENI DOM;VELIKA PETROVAGORSKA BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;001;PETROVSKO, ROVNO;DOM KULTURE;PETROVSKO 59;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;002;BENKOVEC PETROVSKI;"OSNOVNA ŠKOLA ""A.MIHANOVIÆA""";PETROVSKO 57;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;003;STARA VES PETROVSKA,  MALA PAÈETINA;KUÆA BORISA LELJAKA;STARA VES PETROVSKA 45 A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;004;PODGAJ PETROVSKI;KUÆA POSLONÈEC STJEPANA;PODGAJ PETROVSKI 37;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;005;BREZOVICA PETROVSKA;KUÆA LELJAK MILANA;BREZOVICA PETROVSKA 9;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;006;PRESEKA PETROVSKA;KUÆA PRESEÈKI EDUARDA;PRESEKA PETROVSKA 22;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;007;ŠTUPARJE;KUÆA POSLON LJUBICE;ŠTUPARJE 38;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;008;SVEDRUŽA DONJA;PODRUÈNA ŠKOLA U SLATINI (SJEVERNA UÈ.);SLATINA SVEDRUŠKA 38;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;009;SLATINA SVEDRUŠKA (DIO);KUÆA BRANKA ORMUŽA;SLATINA SVEDRUŠKA 5;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;010;SLATINA SVEDRUŠKA (DIO) SVEDRUŽA GORNJA;PODRUÈNA ŠKOLA U SLATINI (JUŽNA UÈIONICA);SLATINA SVEDRUŠKA 38;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;PETROVSKO;011;GREDENEC;GARAŽA HRŠAK JOSIPA;GREDENEC 28;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;001;GORJANI SUTINSKI;KUÆA DRAGANIÆ IVAN;GORJANI SUTINSKI 73;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;002;GORNJA ŠEMNICA;PODRUÈNA ŠKOLA GORNJA ŠEMINCA;GORNJA ŠEMNICA 64;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;003;BREGI RADOBOJSKI,  KRALJEVEC RADOBOJSKI;PROSTORIJE STARE HIŽE;BREGI RADOBOJSKI 35;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;004;KRALJEVEC ŠEMNIÈKI;KUÆA MLAKAR ZDRAVKA;KRALJEVEC ŠEMNIÈKI 28A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;005;JAZVINE;PODRUÈNA ŠKOLA;JAZVINE 12;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;006;OREHOVEC RADOBOJSKI;DRUŠTVENI DOM;OREHOVEC RADOBOJSKI 8;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;007;STRAHINJE RADOBOJSKO;KUÆA DRAGICE FRUK;STRAHINJE RADOBOJSKO 18;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;008;RADOBOJ I;ZGRADA OPÆINE RADOBOJ-ZAVIÈAJNA ZBIRKA /PRIZEMLJE/;RADOBOJ 34;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;RADOBOJ;009;RADOBOJ II;OSNOVNA ŠKOLA SIDE KOŠUTIÆ;RADOBOJ 21;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;STUBIÈKE TOPLICE;001;STUBIÈKE TOPLICE;VIJEÆNICA OPÆINE;VIKTORA ŠIPEKA 16;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;STUBIÈKE TOPLICE;002;STUBIÈKE TOPLICE;OSNOVNA ŠKOLA;STRMEÈKA 5A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;STUBIÈKE TOPLICE;003;STRMEC STUBIÈKI;MJESNI DOM;STRMEC STUBIÈKI 161;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;STUBIÈKE TOPLICE;004;PILA;MJESNI DOM;PILA 16;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;001;TEMOVEC;PODRUÈNA ŠKOLA;TEMOVEC BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;002;ZLEÆ;KUÆA MIHOVILIÆ ŽELJKA;ZLEÆ 1D;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;003;ŠTRUCLJEVO;DRUŠTVENI DOM;ŠTRUCLJEVO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;004;PUSTODOL ZAÈRETSKI;KUÆA BLAGEC KRUNOSLAVA;PUSTODOL ZAÈRETSKI 42B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;005;SVETI KRIŽ ZAÈRETJE;ZGRADA OPÆINE;TRG HRVATSKE KRALJICE JELENE 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;006;DONJA PAÈETINA;KUÆA ZAVRŠKI MLADENA;DONJA PAÈETINA 58;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;007;DONJA PAÈETINA;KUÆA DRAGÈEVIÆ JANKA;DONJA PAÈETINA 152;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;008;DUKOVEC;KUÆA MARTINJAK STANKA;DUKOVEC 25;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;009;ŠVALJKOVEC;KUÆA PETRAÈIJA VIKTORA - RADIONA RIBICA;ŠVALJKOVEC 43A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;010;VRANKOVEC;KUÆA ÈVEK BRANKA;VRANKOVEC 10D;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;011;KOZJAK ZAÈRETSKI;PODRUÈNA ŠKOLA;KOZJAK ZAÈRETSKI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;012;SEKIRIŠÆE;PODRUÈNA ŠKOLA;SEKIRIŠÆE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;013;CIGLENICA ZAGORSKA;KUÆA CIGLENEÈKI HRVOJA;CIGLENICA ZAGORSKA 7B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;SVETI KRIŽ ZAÈRETJE;014;MIRKOVEC;VATROGASNI DOM;MIRKOVEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;001;SVETI KRIŽ I;KUÆA KREŠIMIRA KOLETIÆA;SVETI KRIŽ 56;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;002;SVETI KRIŽ II;KUÆA ANICE FEKEŽA;SVETI KRIŽ 205;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;003;TUHELJ;OSNOVNA ŠKOLA LIJEPA NAŠA TUHELJ;TUHELJ 54;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;004;TRSTENO;KUÆA ZLATKA KUHARA;TRSTENO  23;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;005;GLOGOVEC ZAGORSKI;KUÆA BOŽE LONÈARIÆA;GLOGOVEC ZAGORSKI 37;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;006;ÈREŠNJEVEC;KUÆA RADE HORVATIN;ULICA STJEPANA PUKLJAKA 15D;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;007;TUHELJSKE TOPLICE;TERME TUHELJ D.O.O. - DVORAC MIHANOVIÆ;TUHELJSKE TOPLICE, ULICA LJUDEVITA GAJA 4;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;008;LENIŠÆE;KUÆA IVANA HERCIGONJE;LENIŠÆE 45/1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;009;PRISTAVA;KUÆA POK. EMILA GJURIÆA;PRISTAVA 135;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;TUHELJ;010;PROSENIK;SELJAÈKI DOM PROSENIK;PROSENIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;001;VELIKO TRGOVIŠÆE;OSNOVNA ŠKOLA;VELIKO TRGOVIŠÆE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;002;VELIKO TRGOVIŠÆE;DOM KULTURE;VELIKO TRGOVIŠÆE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;003;JALŠJE II;DRUŠTVENI DOM;JALŠJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;004;DUBROVÈAN;OSNOVNA ŠKOLA;DUBROVÈAN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;005;DUBROVÈAN;VATROGASNI DOM;DUBROVÈAN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;006;STRMEC;OSNOVNA ŠKOLA;STRMEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;007;VIŽOVLJE;DRUŠTVENI DOM;VIŽOVLJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;VELIKO TRGOVIŠÆE;008;DRUŽILOVEC;DRUŠTVENI DOM;DRUŽILOVEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;001;LUKE POLJANSKE;PROSTORIJE RUDNIKA;LUKE POLJANSKE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;002;POLJANA SUTLANSKA;VATROGASNI DOM;POLJANA SUTLANSKA 52A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;003;MILJANA;KUÆA IVANA ŠUMAK;MILJANA 16;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;004;PLAVIÆ;PROSTORIJE VATROGASNOG DOMA;PLAVIÆ 97;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;005;ZAGORSKA SELA;PROSTORIJE STARE ŠKOLE;ZAGORSKA SELA 39;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;006;PUŠÆA;KUÆA NIKOLINE KOMERIÈKI;PUŠÆA 24;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZAGORSKA SELA;007;BREZAKOVEC;KUÆA BOŽIDARA KODRNJA;BREZAKOVEC 35;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;001;ZLATAR BISTRICA;DRUŠTVENI DOM;ZAGORSKA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;002;ZLATAR BISTRICA;OSNOVNA ŠKOLA;VLADIMIRA NAZORA 10;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;003;LOVREÈAN;PROSTORIJE KORPAR JANKA;LOVREÈAN 78;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;004;VELEŠKOVEC;DRUŠTVENI DOM;VELEŠKOVEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;005;LIPOVEC;DRUŠTVENI DOM;LIPOVEC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;2;KRAPINSKO-ZAGORSKA ŽUPANIJA;opæina;ZLATAR BISTRICA;006;OPASANJEK;PROSTORIJE FRÈKO VLADIMIRA;OPASANJEK 20;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;001;GLINA;HRVATSKI DOM;UL. STJEPANA I ANTUNA RADIÆA 8;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;002;GLINA;VATROGASNI DOM;FRANKOPANSKA 22;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;003;GLINA;DOM JUKINAC;JUKINAÈKA 41;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;004;GLINA;SREDNJA ŠKOLA GLINA;FRANKOPANSKA 30;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;005;GLINA;OSNOVNA ŠKOLA GLINA;ANTE STARÈEVIÆA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;006;GLINA;DOM ZDRAVLJA GLINA PROSTOR I;VUKOVARSKA 41;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;007;GLINA;DOM ZDRAVLJA GLINA PROSTOR II;VUKOVARSKA 41;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;008;GLINA;PROSTORIJE CRVENOG KRIŽA GLINA;FRANKOPANSKA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;009;MARIN BROD;"PROSTORIJE ""STARE ŠKOLE"" MARIN BROD";MARIN BROD;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;010;NOVO SELO GLINSKO;VATROGASNI DOM;NOVO SELO GLINSKO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;011;HAÐER;DRUŠTVENI DOM HAÐER;HAÐER;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;3;SISAÈKO-MOSLAVAÈKA ŽUPANIJA;grad;GLINA;012;GORNJI VIDUŠEVAC;PROSTORIJE OSNOVNE ŠKOLE;GORNJI VIDUŠEVAC;0;0;0;0;0;0;0
