Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;JOVAN AJDUKOVIÆ, dipl. iur.;mr. sc. DUŠAN BJELAJAC, dr. med.;MILE HORVAT, dipl. iur.;SINIŠA LJUBOJEVIÆ, struè. spec. ing. el.;SRÐAN MILAKOVIÆ, mag. prava;SLAVKO MIRNIÆ, prof.;DRAGOLJUB PETROVIÆ;dr. sc. MILORAD PUPOVAC;MIRKO RAŠKOVIÆ;DRAGAN TODIÆ, dipl. iur.;NENAD VLAHOVIÆ, mag. iur.
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;033;PULA, BIRAÈKO MJESTO 33.;DOM ZA OSOBE SA CEREBRALNOM PAR.;BUDICINOVA 23, PULA;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;034;PULA, BIRAÈKO MJESTO 34.;DOM ZA OSOBE S CEREBRALNOM PARALIZOM;BUDICINOVA ULICA 23;27;4;4;4;0;1;0;0;1;0;0;0;4;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;035;PULA, BIRAÈKO MJESTO 35.;"OŠ ""VERUDA""";BANOVÈEVA 27, PULA;35;8;8;7;1;1;0;5;0;0;0;0;6;3;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;036;PULA, BIRAÈKO MJESTO 36.;"PROSTORIJE MO ""VERUDA""";BANOVÈEVA 4 I 6, PULA;37;4;4;4;0;0;0;2;0;0;0;0;4;2;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;037;PULA, BIRAÈKO MJESTO 37.;"PROSTORIJE MO ""NOVA VERUDA""";VIDIKOVAC 7, PULA;24;2;2;2;0;0;0;0;0;0;0;0;2;1;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;038;PULA, BIRAÈKO MJESTO 38.;INDUSTRIJSKO-OBRTNIÈKA ŠKOLA PULA;RIZZIJEVA 40, PULA;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;039;PULA, BIRAÈKO MJESTO 39.;INDUSTRIJSKO-OBRTNIÈKA ŠKOLA PULA;RIZZIJEVA 40, PULA;27;5;5;5;0;1;0;2;0;0;0;0;5;2;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;040;PULA, BIRAÈKO MJESTO 40.;"PROSTORIJE MO ""STOJA""";LETTISOVA 1, PULA;23;2;2;2;0;0;0;1;0;0;0;0;2;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;041;PULA, BIRAÈKO MJESTO 41.;"OŠ ""STOJA""";BRIJUNSKA 5, PULA;43;3;3;3;0;2;1;0;0;1;0;1;2;2;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;042;PULA, BIRAÈKO MJESTO 42.;OŠ STOJA;BRIJUNSKA ULICA 5;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;043;PULA, BIRAÈKO MJESTO 43.;CENTAR ZA REHABILITACIJU PULA;SANTORIOVA 11, PULA;16;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;044;PULA, BIRAÈKO MJESTO 44.;PROSTORIJE MO KAŠTANJER;PULA, KAŠTANJER 8;31;4;4;4;0;0;0;1;0;1;0;0;4;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;045;PULA, BIRAÈKO MJESTO 45.;OŠ VELI VRH;PULA, ZAHTILINA 1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;046;PULA, BIRAÈKO MJESTO 46.;PODRUÈNA OŠ ŠTINJAN;PULA, VAROŠ 2;24;2;2;2;0;0;0;1;0;0;0;0;2;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;047;PULA, BIRAÈKO MJESTO 47.;GRADSKO DRUŠTVO CRVENOG KRIŽA-PRIHVATILIŠTE;PULA, VALTURSKA 61;27;5;5;5;0;0;0;2;0;0;0;0;5;2;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;048;PULA, BIRAÈKO MJESTO 48.;FILOZOFSKI FAKULTET;PULA, MATETIÆA RONJGOVA 1;22;3;3;3;0;0;0;0;1;1;1;2;0;0;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;049;PULA, BIRAÈKO MJESTO 49.;"EX SNACK BAR ""SLATKICA""";PULA, LABINSKA 2;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;050;PULA, BIRAÈKO MJESTO 50.;"BIVŠA PRODAVAONICA ""PAN""";PULA, RIZZIJEVA 30;25;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;PULA - POLA;051;PULA, BIRAÈKO MJESTO 51.;MO STOJA (ULAZ IZ ULICE STOJA);PULA, LETTISOVA 1;18;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;001;ROVINJ;DOM KULTURE;TRG M.TITA 3;51;3;3;1;2;1;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;002;ROVINJ;ZAVIÈAJNI MUZEJ;TRG M.TITA 11;34;2;2;1;1;0;0;1;0;0;0;1;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;003;ROVINJ;OŠ VLADIMIR NAZOR;E.DE AMICIS 31;36;4;4;4;0;0;0;1;1;0;0;0;4;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;004;ROVINJ;STRUKOVNA ŠKOLA EUGENA KUMIÈIÆA;CARDUCCI 13;28;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;005;ROVINJ;OŠ JURJA DOBRILE;S.PAULETIÆA 8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;006;ROVINJ;OŠ JURJA DOBRILE;S.PAULETIÆA 8;20;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;007;ROVINJ;"DJEÈJI VRTIÆ I JASLICE ""NEVEN""";G.PRIVILEGGIO-PASCIA' 2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;008;ROVINJ;OŠ JURJA DOBRILE;S. PAULETIÆA 8;43;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;009;ROVINJ;TOŠ BERNARDO BENUSSI;OMLADINSKA 20;25;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;010;ROVINJ;PJ ELEKTRA;VIJENAC B. LORENZETTO BB;27;4;4;4;0;1;0;1;0;0;0;0;4;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;011;ROVINJ;"DJEÈJI VRTIÆ I JASLICE ""NEVEN"" -PODRUŽNICA MONDELACO";ROIA 1;21;1;1;1;0;1;0;0;0;0;0;0;1;0;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;ROVINJ - ROVIGNO;012;ROVINJSKO SELO;DOM KULTURE;TRG M.LAGINJE 1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;001;BABIÆI;DRUŠTVENI DOM BABIÆI;BABIÆI BB;11;2;2;2;0;0;0;1;1;0;0;0;1;1;1;1
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;002;JURICANI;PODRUÈNA ŠKOLA JURICANI;JURICANI 2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;003;PETROVIJA;DRUŠTVENI DOM PETROVIJA;MJESNI TRG 11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;004;SEGET;"""DVORAC"" SEGET";SEGET 12;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;005;BAŠANIJA;DRUŠTVENI DOM BAŠANIJA;BAŠANIJA BB;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;006;MURINE;PODRUÈNA ŠKOLA MURINE;PRVA ULICA 3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;007;SVETA MARIJA NA KRASU;DRUŠTVENI DOM SV.MARIJA NA KRASU;SVETA MARIJA NA KRASU BB;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;008;UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA""";ŠKOLSKA 14;46;2;2;2;0;0;0;0;0;0;0;0;2;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;009;UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA""";ŠKOLSKA 14;68;2;2;2;0;1;0;1;1;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;010;UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA""";ŠKOLSKA 14;72;4;4;4;0;0;1;3;0;0;1;0;3;2;0;1
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;011;UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA""";ŠKOLSKA 14;21;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;UMAG - UMAGO;012;UMAG;"OSNOVNA ŠKOLA ""MARIJA I LINA""";ŠKOLSKA 14;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;VODNJAN - DIGNANO;001;PEROJ;BIVŠA MJESNA ZAJEDNICA;PEROJ 44;43;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;VODNJAN - DIGNANO;002;VODNJAN;DOM MLADIH;ISTARSKA 1, VODNJAN;34;7;7;7;0;1;0;2;0;1;0;0;6;1;1;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;VODNJAN - DIGNANO;003;VODNJAN;ZGRADA GRADA VODNJANA - SALA ZA VJENÈANJA;TRGOVAÈKA BB, VODNJAN;35;2;2;2;0;0;0;1;0;0;0;0;2;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;grad;VODNJAN - DIGNANO;004;GALIŽANA;ZGRADA MJESNOG ODBORA GALIŽANA;MICHELE DELLA VEDOVA BR. 67;16;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BALE - VALLE;001;BALE;"PODRUÈNA ŠKOLA ""JURJA DOBRILE""";DOMENICO CERNECCA 3, BALE;12;2;2;2;0;1;0;1;1;0;0;0;2;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;001;BARBAN;DOLNJA ŠKOLA;BARBAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;002;HRBOKI;DRUŠTVENI DOM HRBOKI;HRBOKI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;003;MANJADVORCI;DRUŠTVENI DOM MANJADVORCI;MANJADVORCI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;004;ŠAJINI;DRUŠTVENI DOM ŠAJINI;ŠAJINI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;005;PETEHI;DRUŠTVENI DOM;PETEHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;006;PRNJANI;DRUŠTVENI DOM PRNJANI;PRNJANI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BARBAN;007;SUTIVANAC;DRUŠTVENI DOM SUTIVANAC;SUTIVANAC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BRTONIGLA - VERTENEGLIO;001;BRTONIGLA;SJEDIŠTE PODRUÈNE ŠKOLE U BRTONIGLI;DUDOVA 24, BRTONIGLA;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BRTONIGLA - VERTENEGLIO;002;NOVA VAS;ZGRADA ZAJEDNICE TALIJANA;NOVA VAS 4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BRTONIGLA - VERTENEGLIO;003;FIORINI;DRUŠTVENI DOM FIORINI;FIORINI BB;5;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;BRTONIGLA - VERTENEGLIO;004;KARIGADOR;ZGRADA OSNOVNE ŠKOLE KARIGADOR;KARIGADOR BB;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;001;CEROVLJE;"DOM ""JOSIP DAUS""";CEROVLJE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;002;BORUT;BIVŠA ŠKOLA BORUT;BORUT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;003;DRAGUÆ;KUÆA FRESAKA (BIVŠA ŠKOLA DRAGUÆ);DRAGUÆ;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;004;GRIMALDA;ZGRADA FAROŽA;GRIMALDA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;005;PAZINSKI NOVAKI;BIVŠA ŠKOLA PAZINSKI NOVAKI;PAZINSKI NOVAKI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;006;GOLOGORICA;DOM GOLOGORICA;GOLOGORICA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;CEROVLJE;007;PAZ;BIVŠA ŠKOLA PAZ;PAZ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;FAŽANA - FASANA;001;FAŽANA, BIRAÈKO MJESTO BR. 1.;OSNOVNA ŠKOLA FAŽANA;FAŽANA, PULJSKA 9;58;11;11;11;0;2;1;1;3;2;0;1;9;5;2;3
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;FAŽANA - FASANA;002;FAŽANA, BIRAÈKO MJESTO BR. 2.;OSNOVNA ŠKOLA FAŽANA;FAŽANA, PULJSKA 9;35;5;4;4;0;1;0;1;0;1;0;0;3;0;2;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;FAŽANA - FASANA;003;FAŽANA, BIRAÈKO MJESTO BR. 3.;ZGRADA ŠKOLE MUP-A RH;VALBANDON, PRILAZ MARINI 2;13;2;2;2;0;0;0;2;0;0;0;0;2;2;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;FAŽANA - FASANA;004;FAŽANA, BIRAÈKO MJESTO BR. 4.;ZGRADA ŠKOLE MUP-A RH;VALBANDON, PRILAZ MARINI 2;21;1;1;1;0;0;0;1;0;0;0;0;1;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;FUNTANA - FONTANE;001;FUNTANA;ZGRADA  STARE ŠKOLE;ISTARSKA 17, FUNTANA;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GRAÈIŠÆE;001;GRAÈIŠÆE;PROSTORIJE OPÆINSKE VIJEÆNICE-ŠPITAL;GRAÈIŠÆE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GRAÈIŠÆE;002;BRLJAFI;PROSTORIJE VATROGASNOG DOMA;BRLJAFI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GRAÈIŠÆE;003;BATLUG;PROSTORIJE DRUŠTVENOG DOMA;BATLUG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GRAÈIŠÆE;004;BAZGALJI;PROSTORIJE BIVŠE ŠKOLE;BAZGALJI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GROŽNJAN - GRISIGNANA;001;GROŽNJAN;SJEDIŠTE OPÆINE GROŽNJAN;UMBERTA GORJANA 3, GROŽNJAN;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;GROŽNJAN - GRISIGNANA;002;ŠTERNA;ZGRADA ZAJEDNICE TALIJANA;ŠTERNA 25/A;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KANFANAR;001;KANFANAR;"OŠ ""PETRA STUDENCA""";DVIGRADSKA 3, KANFANAR;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KANFANAR;002;SOŠIÆI;PODRUÈNA OSNOVNA ŠKOLA U SOŠIÆIMA;SOŠIÆI;11;3;3;3;0;0;0;3;0;0;0;0;3;2;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KANFANAR;003;BARAT;OSNOVNA ŠKOLA U BARATU;BARAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KANFANAR;004;MRGANI;KUÆNI BR. 45;MRGANI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KANFANAR;005;MARIÆI;DRUŠTVENI DOM U MARIÆIMA;MARIÆI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAROJBA;001;KAROJBA;ZGRADA SJEDIŠTA OPÆINE U KAROJBI;KAROJBA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAROJBA;002;MOTOVUNSKI NOVAKI;"PROSTORIJE ""LOŽE"" U MOT. NOVAKIMA";MOTOVUNSKI NOVAKI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAROJBA;003;ŠKROPETI;PROSTORIJE VIŠENAMJENSKOG DRUŠTVENOG OBJEKTA U ŠKROPETIMA;ŠKROPETI;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAROJBA;004;RAKOTULE;PROSTORIJA ŽUPNOG STANA;RAKOTULE, RAKOTULE 1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAŠTELIR-LABINCI - CASTELLIERE-S. DOMENICA;001;KAŠTELIR;OPÆINSKA VIJEÆNICA U DRUŠTVENOM DOMU KAŠTELIR-LABINCI;KAŠTELIR 113;8;1;1;1;0;1;1;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KAŠTELIR-LABINCI - CASTELLIERE-S. DOMENICA;002;LABINCI;ZGRADA ZAJEDNICE TALIJANA LABINCI;LABINCI 8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;001;POTPIÆAN;PROSTORIJE MJESNOG ODBORA;ISTARSKA 5, POTPIÆAN;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;002;LAZARIÆI;PROSTORIJE BIVŠE OSNOVNE ŠKOLE;LAZARIÆI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;003;KRŠAN;PROSTORIJE OSNOVNE ŠKOLE;PRISTAV, KRŠAN;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;004;VOZILIÆI;OSNOVNA ŠKOLA U VOZILIÆIMA;VOZILIÆI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;005;PLOMIN;BIVŠA OPÆINSKA ZGRADA;PLOMIN;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;006;KOŽLJAK;PROSTORIJE BIVŠE ŠKOLE U KOŽLJAKU;KOŽLJAK;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;007;ŠUŠNJEVICA;U PROSTORIJAMA ZGRADE MO ŠUŠNJEVICA;ŠUŠNJEVICA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;KRŠAN;008;ÈEPIÆ;PROSTORIJE UDRUGE MLADIH ÈEPIÆ;ÈEPIÆ;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LANIŠÆE;001;LANIŠÆE;ZGRADA OPÆINE LANIŠÆE;LANIŠÆE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LANIŠÆE;002;RAÈJA VAS;ZGRADA BIVŠE ŠKOLE;RAÈJA VAS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LANIŠÆE;003;BREST;ZGRADA BIVŠE ŠKOLE;BREST;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LANIŠÆE;004;VODICE;ZGRADA BIVŠE ŠKOLE U VODICAMA;VODICE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LIŽNJAN - LISIGNANO;001;LIŽNJAN;DVORANA U PRIZEMLJU OPÆINSKE ZGRADE;LIŽNJAN 147;36;3;3;3;0;0;0;2;1;1;0;0;3;1;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LIŽNJAN - LISIGNANO;002;ŠIŠAN;ZGRADA ZAJEDNICE TALIJANA;G. DOBRAN 20, ŠIŠAN;15;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0
012;XII. IZBORNA JEDINICA;18;ISTARSKA ŽUPANIJA;opæina;LIŽNJAN - LISIGNANO;003;VALTURA;ZGRADA MJESNOG ODBORA;VALTURA 138;10;1;1;1;0;0;0;1;0;0;0;1;0;1;0;0
