,HDZ,SDP,BM 365,KH,MOST,IDS,HSS,HNS-LD,Pametno,Glas,NHR,START,DPMŠ,Green-Left,HDSSB,Centar,Fokus,Možemo!,RF
2023-03-22,0.3153378568240798,0.19189903965354801,nan,nan,0.10327278136828705,nan,nan,nan,nan,nan,nan,nan,0.08382576571513578,nan,nan,0.044108580307112455,nan,0.11721495396618126,0.02610208433197242
2023-04-06,0.31636679945123064,0.19464288665928364,nan,0.015092398221458192,0.11046251797550372,nan,nan,nan,nan,nan,nan,nan,0.07600580174878918,nan,nan,nan,0.017321773913618388,nan,0.023452557067058954
2023-04-09,0.37861782839385777,0.18548529727764096,nan,0.03176126878130214,0.1164432469958181,nan,nan,nan,nan,nan,nan,nan,0.09164572968148232,nan,nan,0.04338832046810687,0.03958123274764869,0.12151446422963308,nan
2023-04-09,0.2852927321112746,0.16799327261607633,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025999190069257327,nan,0.11116991603166992,nan
2023-04-20,0.3172156771186301,0.1997018545761087,nan,nan,0.10821170597861118,nan,nan,nan,nan,nan,nan,nan,0.07763741077184272,nan,nan,0.042359377840956,nan,nan,0.023838410552240508
2023-05-01,0.3241867634175772,nan,nan,0.014878035174135051,0.10589658506752175,nan,nan,nan,nan,nan,nan,nan,0.07721480933569147,nan,nan,nan,0.008507165407692696,0.11541430436866723,nan
2023-05-04,0.3725470668936677,0.20297732193920562,nan,nan,0.09174862394419742,nan,nan,nan,nan,nan,nan,nan,0.08691259359658837,nan,nan,0.019894130481495576,0.030938114679581408,0.11716350683482368,nan
2023-05-16,0.3182188961801022,0.15657200945470173,nan,0.0195940222152432,0.10162647316484569,nan,nan,nan,nan,nan,nan,nan,0.08886758458817501,nan,nan,0.04133043521380514,nan,0.11215598604935617,0.027233921221838375
2023-06-01,0.356186879121969,0.2039033703036414,nan,nan,0.1130991834575778,nan,nan,0.018979514812916987,nan,nan,nan,nan,0.09218959935583348,nan,nan,0.03892956908378653,0.024524372303674435,0.11592877568224269,0.1905271161506802
2023-06-08,0.3073978495512323,0.14731152581034396,nan,nan,0.10563934941073405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028082798889237814,0.040301492586654275,0.12621820195375127,0.015949850410750532
2023-06-21,0.3116851104976942,0.1913502702524009,nan,0.012871287128712827,0.10589658506752175,nan,nan,0.012905895138762613,nan,nan,nan,nan,0.09360072067306896,nan,nan,0.03649440486619615,0.010256367873849148,0.10954933139390732,0.02023711135721251
2023-07-02,0.3532029455032315,0.20503520719350735,nan,0.031041008942296555,0.098436751020678,nan,nan,0.019722640043637052,nan,nan,nan,nan,0.08752995917287887,nan,nan,nan,0.03453941387460946,0.12025033471627627,nan
2023-07-11,0.30257896824740904,0.19248210714226682,nan,0.020751582670787916,0.11664903552124828,nan,nan,nan,nan,nan,nan,nan,0.09545281740194056,nan,nan,0.026307872857402548,0.03988991553579396,0.1281731929453379,0.014783715433312916
2023-08-02,0.34167878807914187,0.14226970693730479,nan,0.015346534653465305,0.10831460024132633,nan,nan,0.01581265806046378,nan,nan,nan,nan,0.08156209193540392,nan,nan,nan,0.028159969586274092,0.10954933139390732,nan
2023-08-20,0.31111919205276123,0.19083579893882546,nan,nan,0.1073885518768905,nan,nan,nan,nan,nan,nan,nan,0.09751070265624229,nan,nan,0.03083522041686637,nan,0.12889345278434355,0.018693697416486188
2023-09-02,0.36555025702904187,0.15338228731053405,nan,0.02178052529793878,0.10924064860576205,nan,nan,0.02311815071323492,nan,nan,nan,nan,0.08156209193540392,nan,nan,0.017664754789335324,0.019722640043637052,0.014577926907882732,nan
2023-09-17,0.3121481346799121,0.19145316451511596,nan,0.012520041653581004,0.10109485280748437,nan,nan,0.016893047818972162,nan,nan,nan,nan,0.09329203788492368,nan,nan,0.02178052529793878,0.010770839187424552,0.11294484206350519,0.025484718755681923
2023-10-03,0.36328658324930996,0.16480355047190864,nan,nan,0.11407667895337109,nan,nan,0.01895093307327389,nan,nan,nan,nan,0.09240600395598825,nan,nan,nan,0.03073232615415128,0.014577926907882732,nan
2023-10-01,0.3129712887816328,0.1934853262037389,nan,nan,0.09882260450585961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02778269062298544,nan,0.10224383874113618,0.026067786244400704
2023-10-22,0.3092964936846654,0.1874402882692276,nan,0.014577926907882732,0.09166287872526818,nan,nan,nan,nan,nan,nan,nan,0.10419882973272288,nan,nan,0.026616555645547824,nan,0.1359931569116845,0.023323939238665048
2023-11-06,0.365756045554472,0.1576009520818526,nan,0.020751582670787916,0.10306699284285692,nan,nan,0.019722640043637052,nan,nan,nan,nan,nan,nan,nan,0.020751582670787916,0.023426833501380195,nan,nan
2023-11-03,0.3119423461544819,0.19155605877783105,nan,0.013548984280731868,0.08840456040595712,nan,nan,nan,nan,nan,nan,nan,0.10529636853501712,nan,nan,0.0269252384336931,nan,0.12405742243673445,nan
2023-11-21,0.31348576009520823,0.19556893502371941,nan,0.016121340848609056,0.09740780839352714,nan,nan,nan,nan,nan,nan,nan,0.1014206846394155,nan,nan,0.027131026959123228,0.013651878543447016,0.09998016496140433,0.023632622026810324
2023-12-03,0.35721582174911987,0.16480355047190864,nan,0.01905940594059402,0.09689333707995174,nan,nan,0.01895093307327389,nan,nan,nan,nan,0.10821170597861118,nan,nan,0.02178052529793878,0.03803781880692242,0.015606869535033596,nan
2023-12-22,0.3233636093158565,0.19855286864245691,nan,nan,0.10635960924973964,nan,nan,nan,nan,nan,nan,nan,0.09915701085968359,nan,nan,0.018693697416486188,nan,0.08825021901188451,0.01526388865931666
2024-01-07,0.36338947751202505,0.16994826360766296,nan,nan,0.08289971735069995,nan,nan,nan,nan,nan,nan,nan,0.09717915447638253,nan,nan,nan,0.013034512967156464,0.11057827402105819,0.01663581216218446
2024-01-10,0.3192919363484166,0.19895158391047787,nan,nan,0.10306699284285692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02558761301839696,nan,0.10563934941073405,nan
2024-01-20,0.320945594142052,0.20158824939255196,nan,nan,0.11664903552124828,nan,nan,nan,nan,nan,nan,nan,0.1073885518768905,nan,nan,0.021952015735797303,nan,0.1128419478007901,nan
2024-01-31,0.3118394518917669,0.21491305641415562,nan,nan,0.11037248549562806,nan,nan,nan,nan,nan,nan,nan,0.09998016496140433,nan,nan,0.015606869535033596,nan,0.10193515595299091,nan
2024-02-03,0.3562897733846841,0.17396113985355133,nan,nan,0.09041099852890128,nan,nan,nan,nan,nan,nan,nan,0.10646250351245473,nan,nan,0.018179226102910784,nan,0.09648176002909142,nan
2024-02-19,0.32151151258698496,0.21799988429560818,nan,nan,0.09912271277211193,nan,nan,nan,nan,nan,nan,nan,0.08691259359658837,nan,nan,0.02558761301839696,nan,0.0976037974653654,nan
2024-02-27,0.3091127539298171,0.254733136084894,nan,nan,0.08506049686771683,nan,nan,nan,nan,nan,nan,nan,0.09318914362220859,nan,nan,nan,nan,0.10701127291360185,0.012520041653581004
2024-03-01,0.3240324220235046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.017664754789335324,nan,0.10049463627497973,nan
