date,IDS,centar,NSR,HSS,STRIP,HSLS,SIP,Fokus,NHR,HSU,Most,GL,Mozemo,HDSSB,RF,HNS,SDP,Glas,NLMK,ZZ,Restart,Pametno,START,BM365,SKORO,HDZ,HS
2014-11-25,,,,,,,,,,,,,,,,,25.09,,,,,,,2.87,,33.81,
2014-11-26,,,,,,,,,,,,,,,,,25.13,,,,,,,2.81,,33.83,
2014-11-27,,,,,,,,,,,,,,,,,25.17,,,,,,,2.76,,33.85,
2014-11-28,,,,,,,,,,,,,,,,,25.22,,,,,,,2.7,,33.86,
2014-11-29,,,,,,,,,,,,,,,,,25.26,,,,,,,2.65,,33.88,
2014-11-30,,,,,,,,,,,,,,,,,25.3,,,,,,,2.6,,33.9,
2014-12-01,,,,,,,,,,,,,,,,,25.35,,,,,,,2.54,,33.92,
2014-12-02,,,,,,,,,,,,,,,,,25.39,,,,,,,2.49,,33.93,
2014-12-03,,,,,,,,,,,,,,,,,25.43,,,,,,,2.43,,33.95,
2014-12-04,,,,,,,,,,,,,,,,,25.48,,,,,,,2.38,,33.97,
2014-12-05,,,,,,,,,,,,,,,,,25.52,,,,,,,2.33,,33.99,
2014-12-06,,,,,,,,,,,,,,,,,25.58,,,,,,,2.36,,34.05,
2014-12-07,,,,,,,,,,,,,,,,,25.64,,,,,,,2.39,,34.12,
2014-12-08,,,,,,,,,,,,,,,,,25.69,,,,,,,2.42,,34.19,
2014-12-09,,,,,,,,,,,,,,,,,25.75,,,,,,,2.45,,34.25,
2014-12-10,,,,,,,,,,,,,,,,,25.81,,,,,,,2.49,,34.32,
2014-12-11,,,,,,,,,,,,,,,,,25.87,,,,,,,2.52,,34.39,
2014-12-12,,,,,,,,,,,,,,,,,25.93,,,,,,,2.55,,34.45,
2014-12-13,,,,,,,,,,,,,,,,,25.98,,,,,,,2.58,,34.52,
2014-12-14,,,,,,,,,,,,,,,,,26.04,,,,,,,2.61,,34.59,
2014-12-15,,,,,,,,,,,,,,,,,26.1,,,,,,,2.65,,34.65,
2014-12-16,,,,,,,,,,,,,,,,,26.16,,,,,,,2.68,,34.72,
2014-12-17,,,,,,,,,,,,,,,,,26.21,,,,,,,2.71,,34.79,
2014-12-18,,,,,,,,,,,,,,,,,26.27,,,,,,,2.74,,34.85,
2014-12-19,,,,,,,,,,,,,,,,,26.34,,,,,,,2.69,,34.89,
2014-12-20,,,,,,,,,,,,,,,,,26.41,,,,,,,2.64,,34.93,
2014-12-21,,,,,,,,,,,,,,,,,26.48,,,,,,,2.59,,34.96,
2014-12-22,,,,,,,,,,,,,,,,,26.54,,,,,,,2.53,,35,
2014-12-23,,,,,,,,,,,,,,,,,26.61,,,,,,,2.48,,35.04,
2014-12-24,,,,,,,,,,,,,,,,,26.68,,,,,,,2.43,,35.07,
2014-12-25,,,,,,,,,,,,,,,,,26.75,,,,,,,2.38,,35.11,
2014-12-26,,,,,,,,,,,,,,,,,26.82,,,,,,,2.32,,35.15,
2014-12-27,,,,,,,,,,,,,,,,,26.89,,,,,,,2.27,,35.18,
2014-12-28,,,,,,,,,,,,,,,,,26.95,,,,,,,2.22,,35.22,
2014-12-29,,,,,,,,,,,,,,,,,27.02,,,,,,,2.17,,35.26,
2014-12-30,,,,,,,,,,,,,,,,,27.09,,,,,,,2.12,,35.29,
2014-12-31,,,,,,,,,,,,,,,,,27.16,,,,,,,2.06,,35.33,
2015-01-01,,,,,,,,,,,,,,,,,27.23,,,,,,,2.01,,35.37,
2015-01-02,,,,,,,,,,,,,,,,,27.3,,,,,,,1.96,,35.4,
2015-01-03,,,,,,,,,,,,,,,,,27.36,,,,,,,1.91,,35.44,
2015-01-04,,,,,,,,,,,,,,,,,27.43,,,,,,,1.86,,35.48,
2015-01-05,,,,,,,,,,,,,,,,,27.5,,,,,,,1.8,,35.52,
2015-01-06,,,,,,,,,,,,,,,,,27.57,,,,,,,1.75,,35.55,
2015-01-07,,,,,,,,,,,,,,,,,27.64,,,9.97,,,,1.7,,35.59,
2015-01-08,,,,,,,,,,,,,,,,,27.67,,,10.02,,,,1.74,,35.59,
2015-01-09,,,,,,,,,,,,,,,,,27.7,,,10.07,,,,1.78,,35.6,
2015-01-10,,,,,,,,,,,,,,,,,27.74,,,10.12,,,,1.82,,35.6,
2015-01-11,,,,,,,,,,,,,,,,,27.77,,,10.17,,,,1.86,,35.61,
2015-01-12,,,,,,,,,,,,,,,,,27.81,,,10.22,,,,1.89,,35.61,
2015-01-13,,,,,,,,,,,,,,,,,27.84,,,10.27,,,,1.93,,35.61,
2015-01-14,,,,,,,,,,,,,,,,,27.87,,,10.32,,,,1.97,,35.62,
2015-01-15,,,,,,,,,,,,,,,,,27.91,,,10.38,,,,2.01,,35.62,
2015-01-16,,,,,,,,,,,,,,,,,27.94,,,10.43,,,,2.05,,35.63,
2015-01-17,,,,,,,,,,,,,,,,,27.98,,,10.48,,,,2.09,,35.63,
2015-01-18,,,,,,,,,,,,,,,,,28.01,,,10.53,,,,2.13,,35.64,
2015-01-19,,,,,,,,,,,,,,,,,28.05,,,10.58,,,,2.17,,35.64,
2015-01-20,,,,,,,,,,,,,,,,,28.08,,,10.63,,,,2.21,,35.64,
2015-01-21,,,,,,,,,,,,,,,,,28.11,,,10.68,,,,2.25,,35.65,
2015-01-22,,,,,,,,,,,,,,,,,28.15,,,10.73,,,,2.29,,35.65,
2015-01-23,,,,,,,,,,,,,,,,,28.18,,,10.78,,,,2.32,,35.66,
2015-01-24,,,,,,,,,,,,,,,,,28.22,,,10.83,,,,2.36,,35.66,
2015-01-25,,,,,,,,,,,,,,,,,28.25,,,10.88,,,,2.4,,35.67,
2015-01-26,,,,,,,,,,,,,,,,,28.28,,,10.93,,,,2.44,,35.67,
2015-01-27,,,,,,,,,,,,,,,,,28.34,,,10.92,,,,2.39,,35.71,
2015-01-28,,,,,,,,,,,,,,,,,28.39,,,10.91,,,,2.35,,35.74,
2015-01-29,,,,,,,,,,,,,,,,,28.44,,,10.9,,,,2.3,,35.78,
2015-01-30,,,,,,,,,,,,,,,,,28.5,,,10.89,,,,2.25,,35.82,
2015-01-31,,,,,,,,,,,,,,,,,28.55,,,10.87,,,,2.2,,35.86,
2015-02-01,,,,,,,,,,,,,,,,,28.6,,,10.86,,,,2.15,,35.89,
2015-02-02,,,,,,,,,,,,,,,,,28.66,,,10.85,,,,2.11,,35.93,
2015-02-03,,,,,,,,,,,,,,,,,28.71,,,10.84,,,,2.06,,35.97,
2015-02-04,,,,,,,,,,,,,,,,,28.76,,,10.83,,,,2.01,,36,
2015-02-05,,,,,,,,,,,,,,,,,28.81,,,10.82,,,,1.96,,36.04,
2015-02-06,,,,,,,,,,,,,,,,,28.83,,,10.86,,,,1.97,,36.06,
2015-02-07,,,,,,,,,,,,,,,,,28.85,,,10.89,,,,1.98,,36.08,
2015-02-08,,,,,,,,,,,,,,,,,28.86,,,10.92,,,,1.99,,36.1,
2015-02-09,,,,,,,,,,,,,,,,,28.88,,,10.96,,,,2,,36.12,
2015-02-10,,,,,,,,,,,,,,,,,28.89,,,10.99,,,,2.01,,36.14,
2015-02-11,,,,,,,,,,,,,,,,,28.91,,,11.03,,,,2.01,,36.15,
2015-02-12,,,,,,,,,,,,,,,,,28.92,,,11.06,,,,2.02,,36.17,
2015-02-13,,,,,,,,,,,,,,,,,28.94,,,11.09,,,,2.03,,36.19,
2015-02-14,,,,,,,,,,,,,,,,,28.96,,,11.13,,,,2.04,,36.21,
2015-02-15,,,,,,,,,,,,,,,,,28.97,,,11.16,,,,2.05,,36.23,
2015-02-16,,,,,,,,,,,,,,,,,28.99,,,11.2,,,,2.06,,36.25,
2015-02-17,,,,,,,,,,,,,,,,,29,,,11.23,,,,2.07,,36.27,
2015-02-18,,,,,,,,,,,,,,,,,29.02,,,11.26,,,,2.07,,36.29,
2015-02-19,,,,,,,,,,,,,,,,,29.03,,,11.3,,,,2.08,,36.3,
2015-02-20,,,,,,,,,,,,,,,,,29.05,,,11.33,,,,2.09,,36.32,
2015-02-21,,,,,,,,,,,,,,,,,29.07,,,11.37,,,,2.1,,36.34,
2015-02-22,,,,,,,,,,,,,,,,,29.08,,,11.4,,,,2.11,,36.36,
2015-02-23,,,,,,,,,,,,,,,,,29.1,,,11.43,,,,2.12,,36.38,
2015-02-24,,,,,,,,,,,,,,,,,29.11,,,11.47,,,,2.13,,36.4,
2015-02-25,,,,,,,,,,,,,,,,,29.13,,,11.5,,,,2.13,,36.42,
2015-02-26,,,,,,,,,,,,,,,,,29.18,,,11.4,,,,2.12,,36.46,
2015-02-27,,,,,,,,,,,,,,,,,29.24,,,11.3,,,,2.1,,36.5,
2015-02-28,,,,,,,,,,,,,,,,,29.29,,,11.21,,,,2.08,,36.55,
2015-03-01,,,,,,,,,,,,,,,,,29.34,,,11.11,,,,2.06,,36.59,
2015-03-02,,,,,,,,,,,,,,,,,29.39,,,11.01,,,,2.04,,36.63,
2015-03-03,,,,,,,,,,,,,,,,,29.45,,,10.91,,,,2.02,,36.67,
2015-03-04,,,,,,,,,,,,,,,,,29.5,,,10.81,,,,2,,36.72,
2015-03-05,,,,,,,,,,,,,,,,,29.55,,,10.71,,,,1.98,,36.76,
2015-03-06,,,,,,,,,,,,,,,,,29.55,,,10.72,,,,2.01,,36.75,
2015-03-07,,,,,,,,,,,,,,,,,29.54,,,10.73,,,,2.03,,36.75,
2015-03-08,,,,,,,,,,,,,,,,,29.54,,,10.73,,,,2.05,,36.74,
2015-03-09,,,,,,,,,,,,,,,,,29.54,,,10.74,,,,2.08,,36.73,
2015-03-10,,,,,,,,,,,,,,,,,29.53,,,10.75,,,,2.1,,36.73,
2015-03-11,,,,,,,,,,,,,,,,,29.53,,,10.75,,,,2.13,,36.72,
2015-03-12,,,,,,,,,,,,,,,,,29.52,,,10.76,,,,2.15,,36.71,
2015-03-13,,,,,,,,,,,,,,,,,29.52,,,10.77,,,,2.17,,36.71,
2015-03-14,,,,,,,,,,,,,,,,,29.51,,,10.77,,,,2.2,,36.7,
2015-03-15,,,,,,,,,,,,,,,,,29.51,,,10.78,,,,2.22,,36.7,
2015-03-16,,,,,,,,,,,,,,,,,29.51,,,10.79,,,,2.25,,36.69,
2015-03-17,,,,,,,,,,,,,,,,,29.5,,,10.79,,,,2.27,,36.68,
2015-03-18,,,,,,,,,,,,,,,,,29.5,,,10.8,,,,2.29,,36.68,
2015-03-19,,,,,,,,,,,,,,,,,29.49,,,10.81,,,,2.32,,36.67,
2015-03-20,,,,,,,,,,,,,,,,,29.49,,,10.81,,,,2.34,,36.66,
2015-03-21,,,,,,,,,,,,,,,,,29.48,,,10.82,,,,2.37,,36.66,
2015-03-22,,,,,,,,,,,,,,,,,29.48,,,10.83,,,,2.39,,36.65,
2015-03-23,,,,,,,,,,,,,,,,,29.47,,,10.83,,,,2.41,,36.64,
2015-03-24,,,,,,,,,,,,,,,,,29.47,,,10.84,,,,2.44,,36.64,
2015-03-25,,,,,,,,,,,,,,,,,29.47,,,10.85,,,,2.46,,36.63,
2015-03-26,,,,,,,,,,,,,,,,,29.49,,,10.77,,,,2.39,,36.66,
2015-03-27,,,,,,,,,,,,,,,,,29.51,,,10.7,,,,2.31,,36.69,
2015-03-28,,,,,,,,,,,,,,,,,29.53,,,10.63,,,,2.24,,36.72,
2015-03-29,,,,,,,,,,,,,,,,,29.55,,,10.55,,,,2.16,,36.75,
2015-03-30,,,,,,,,,,,,,,,,,29.57,,,10.48,,,,2.09,,36.78,
2015-03-31,,,,,,,,,,,,,,,,,29.59,,,10.41,,,,2.02,,36.81,
2015-04-01,,,,,,,,,,,,,,,,,29.61,,,10.33,,,,1.94,,36.84,
2015-04-02,,,,,,,,,,,,,,,,,29.63,,,10.26,,,,1.87,,36.87,
2015-04-03,,,,,,,,,,,,,,,,,29.65,,,10.19,,,,1.79,,36.9,
2015-04-04,,,,,,,,,,,,,,,,,29.62,,,10.17,,,,1.82,,36.9,
2015-04-05,,,,,,,,,,,,,,,,,29.59,,,10.15,,,,1.86,,36.9,
2015-04-06,,,,,,,,,,,,,,,,,29.57,,,10.13,,,,1.89,,36.89,
2015-04-07,,,,,,,,,,,,,,,,,29.54,,,10.12,,,,1.92,,36.89,
2015-04-08,,,,,,,,,,,,,,,,,29.51,,,10.1,,,,1.95,,36.89,
2015-04-09,,,,,,,,,,,,,,,,,29.48,,,10.08,,,,1.98,,36.88,
2015-04-10,,,,,,,,,,,,,,,,,29.46,,,10.06,,,,2.02,,36.88,
2015-04-11,,,,,,,,,,,,,,,,,29.43,,,10.04,,,,2.05,,36.87,
2015-04-12,,,,,,,,,,,,,,,,,29.4,,,10.03,,,,2.08,,36.87,
2015-04-13,,,,,,,,,,,,,,,,,29.37,,,10.01,,,,2.11,,36.87,
2015-04-14,,,,,,,,,,,,,,,,,29.35,,,9.99,,,,2.14,,36.86,
2015-04-15,,,,,,,,,,,,,,,,,29.32,,,9.97,,,,2.18,,36.86,
2015-04-16,,,,,,,,,,,,,,,,,29.29,,,9.96,,,,2.21,,36.85,
2015-04-17,,,,,,,,,,,,,,,,,29.26,,,9.94,,,,2.24,,36.85,
2015-04-18,,,,,,,,,,,,,,,,,29.24,,,9.92,,,,2.27,,36.85,
2015-04-19,,,,,,,,,,,,,,,,,29.21,,,9.9,,,,2.3,,36.84,
2015-04-20,,,,,,,,,,,,,,,,,29.18,,,9.88,,,,2.33,,36.84,
2015-04-21,,,,,,,,,,,,,,,,,29.16,,,9.87,,,,2.37,,36.83,
2015-04-22,,,,,,,,,,,,,,,,,29.13,,,9.85,,,,2.4,,36.83,
2015-04-23,,,,,,,,,,,,,,,,,29.1,,,9.83,,,,2.43,,36.83,
2015-04-24,,,,,,,,,,,3.54,,,,,,29.07,,,9.81,,,,2.46,,36.82,
2015-04-25,,,,,,,,,,,3.5,,,,,,29.15,,,9.6,,,,2.42,,36.83,
2015-04-26,,,,,,,,,,,3.46,,,,,,29.23,,,9.39,,,,2.39,,36.83,
2015-04-27,,,,,,,,,,,3.41,,,,,,29.3,,,9.18,,,,2.35,,36.83,
2015-04-28,,,,,,,,,,,3.37,,,,,,29.38,,,8.97,,,,2.31,,36.84,
2015-04-29,,,,,,,,,,,3.33,,,,,,29.46,,,8.76,,,,2.27,,36.84,
2015-04-30,,,,,,,,,,,3.28,,,,,,29.53,,,8.55,,,,2.23,,36.84,
2015-05-01,,,,,,,,,,,3.24,,,,,,29.61,,,8.34,,,,2.19,,36.85,
2015-05-02,,,,,,,,,,,3.2,,,,,,29.69,,,8.13,,,,2.16,,36.85,
2015-05-03,,,,,,,,,,,3.15,,,,,,29.76,,,7.92,,,,2.12,,36.85,
2015-05-04,,,,,,,,,,,3.11,,,,,,29.84,,,7.7,,,,2.08,,36.86,
2015-05-05,,,,,,,,,,,3.07,,,,,,29.92,,,7.49,,,,2.04,,36.86,
2015-05-06,,,,,,,,,,,2.96,,,,,,29.97,,,7.34,,,,1.87,,36.84,
2015-05-07,,,,,,,,,,,2.85,,,,,,30.03,,,7.19,,,,1.7,,36.82,
2015-05-08,,,,,,,,,,,2.75,,,,,,30.08,,,7.04,,,,1.53,,36.79,
2015-05-09,,,,,,,,,,,2.64,,,,,,30.13,,,6.89,,,,1.37,,36.77,
2015-05-10,,,,,,,,,,,2.53,,,,,,30.19,,,6.74,,,,1.2,,36.75,
2015-05-11,,,,,,,,,,,2.43,,,,,,30.24,,,6.59,,,,1.03,,36.73,
2015-05-12,,,,,,,,,,,2.32,,,,,,30.3,,,6.44,,,,0.86,,36.71,
2015-05-13,,,,,,,,,,,2.21,,,,,,30.35,,,6.29,,,,0.69,,36.68,
2015-05-14,,,,,,,,,,,2.31,,,,,,30.38,,,6.37,,,,0.87,,36.63,
2015-05-15,,,,,,,,,,,2.41,,,,,,30.41,,,6.45,,,,1.04,,36.57,
2015-05-16,,,,,,,,,,,2.5,,,,,,30.43,,,6.53,,,,1.22,,36.52,
2015-05-17,,,,,,,,,,,2.6,,,,,,30.46,,,6.61,,,,1.39,,36.46,
2015-05-18,,,,,,,,,,,2.7,,,,,,30.49,,,6.69,,,,1.57,,36.41,
2015-05-19,,,,,,,,,,,2.8,,,,,,30.52,,,6.77,,,,1.74,,36.35,
2015-05-20,,,,,,,,,,,2.89,,,,,,30.55,,,6.85,,,,1.92,,36.3,
2015-05-21,,,,,,,,,,,2.99,,,,,,30.58,,,6.93,,,,2.1,,36.24,
2015-05-22,,,,,,,,,,,3.09,,,,,,30.61,,,7.01,,,,2.27,,36.19,
2015-05-23,,,,,,,,,,,3.18,,,,,,30.63,,,7.09,,,,2.45,,36.13,
2015-05-24,,,,,,,,,,,3.28,,,,,,30.66,,,7.17,,,,2.62,,36.08,
2015-05-25,,,,,,,,,,,3.38,,,,,,30.69,,,7.25,,,,2.8,,36.02,
2015-05-26,,,,,,,,,,,3.42,,,,,,30.74,,,7.22,,,,2.81,,35.99,
2015-05-27,,,,,,,,,,,3.45,,,,,,30.79,,,7.2,,,,2.82,,35.97,
2015-05-28,,,,,,,,,,,3.49,,,,,,30.83,,,7.17,,,,2.84,,35.94,
2015-05-29,,,,,,,,,,,3.53,,,,,,30.88,,,7.14,,,,2.85,,35.91,
2015-05-30,,,,,,,,,,,3.56,,,,,,30.93,,,7.12,,,,2.86,,35.89,
2015-05-31,,,,,,,,,,,3.6,,,,,,30.98,,,7.09,,,,2.87,,35.86,
2015-06-01,,,,,,,,,,,3.64,,,,,,31.02,,,7.07,,,,2.89,,35.83,
2015-06-02,,,,,,,,,,,3.68,,,,,,31.07,,,7.04,,,,2.9,,35.81,
2015-06-03,,,,,,,,,,,3.71,,,,,,31.12,,,7.02,,,,2.91,,35.78,
2015-06-04,,,,,,,,,,,3.75,,,,,,31.16,,,6.99,,,,2.92,,35.75,
2015-06-05,,,,,,,,,,,3.79,,,,,,31.21,,,6.97,,,,2.93,,35.73,
2015-06-06,,,,,,,,,,,3.78,,,,,,31.26,,,6.98,,,,2.95,,35.69,
2015-06-07,,,,,,,,,,,3.77,,,,,,31.3,,,6.99,,,,2.97,,35.66,
2015-06-08,,,,,,,,,,,3.77,,,,,,31.35,,,7.01,,,,2.99,,35.63,
2015-06-09,,,,,,,,,,,3.76,,,,,,31.39,,,7.02,,,,3.01,,35.6,
2015-06-10,,,,,,,,,,,3.75,,,,,,31.44,,,7.03,,,,3.03,,35.56,
2015-06-11,,,,,,,,,,,3.74,,,,,,31.48,,,7.05,,,,3.04,,35.53,
2015-06-12,,,,,,,,,,,3.73,,,,,,31.53,,,7.06,,,,3.06,,35.5,
2015-06-13,,,,,,,,,,,3.73,,,,,,31.57,,,7.07,,,,3.08,,35.47,
2015-06-14,,,,,,,,,,,3.72,,,,,,31.62,,,7.09,,,,3.1,,35.43,
2015-06-15,,,,,,,,,,,3.71,,,,,,31.66,,,7.1,,,,3.12,,35.4,
2015-06-16,,,,,,,,,,,3.7,,,,,,31.71,,,7.11,,,,3.13,,35.37,
2015-06-17,,,,,,,,,,,3.7,,,,,,31.75,,,7.13,,,,3.15,,35.34,
2015-06-18,,,,,,,,,,,3.69,,,,,,31.8,,,7.14,,,,3.17,,35.3,
2015-06-19,,,,,,,,,,,3.68,,,,,,31.85,,,7.15,,,,3.19,,35.27,
2015-06-20,,,,,,,,,,,3.67,,,,,,31.89,,,7.16,,,,3.21,,35.24,
2015-06-21,,,,,,,,,,,3.67,,,,,,31.94,,,7.18,,,,3.22,,35.21,
2015-06-22,,,,,,,,,,,3.66,,,,,,31.98,,,7.19,,,,3.24,,35.17,
2015-06-23,,,,,,,,,,,3.65,,,,,,32.03,,,7.2,,,,3.26,,35.14,
2015-06-24,,,,,,,,,,,3.64,,,,,,32.07,,,7.22,,,,3.28,,35.11,
2015-06-25,,,,,,,,,,,3.63,,,,,,32.08,,,7.18,,,,3.27,,35.1,
2015-06-26,,,,,,,,,,,3.61,,,,,,32.09,,,7.13,,,,3.27,,35.1,
2015-06-27,,,,,,,,,,,3.6,,,,,,32.1,,,7.09,,,,3.26,,35.09,
2015-06-28,,,,,,,,,,,3.58,,,,,,32.1,,,7.05,,,,3.26,,35.09,
2015-06-29,,,,,,,,,,,3.57,,,,,,32.11,,,7.01,,,,3.25,,35.08,
2015-06-30,,,,,,,,,,,3.55,,,,,,32.12,,,6.97,,,,3.25,,35.07,
2015-07-01,,,,,,,,,,,3.54,,,,,,32.13,,,6.93,,,,3.24,,35.07,
2015-07-02,,,,,,,,,,,3.52,,,,,,32.14,,,6.89,,,,3.24,,35.06,
2015-07-03,,,,,,,,,,,3.51,,,,,,32.14,,,6.85,,,,3.23,,35.06,
2015-07-04,,,,,,,,,,,3.5,,,,,,32.15,,,6.81,,,,3.23,,35.05,
2015-07-05,,,,,,,,,,,3.47,,,,,,32.15,,,6.81,,,,3.23,,35.04,
2015-07-06,,,,,,,,,,,3.45,,,,,,32.15,,,6.81,,,,3.24,,35.02,
2015-07-07,,,,,,,,,,,3.42,,,,,,32.14,,,6.81,,,,3.25,,35.01,
2015-07-08,,,,,,,,,,,3.4,,,,,,32.14,,,6.81,,,,3.25,,34.99,
2015-07-09,,,,,,,,,,,3.37,,,,,,32.14,,,6.82,,,,3.26,,34.98,
2015-07-10,,,,,,,,,,,3.35,,,,,,32.13,,,6.82,,,,3.27,,34.97,
2015-07-11,,,,,,,,,,,3.32,,,,,,32.13,,,6.82,,,,3.27,,34.95,
2015-07-12,,,,,,,,,,,3.3,,,,,,32.13,,,6.82,,,,3.28,,34.94,
2015-07-13,,,,,,,,,,,3.27,,,,,,32.13,,,6.83,,,,3.28,,34.92,
2015-07-14,,,,,,,,,,,3.25,,,,,,32.12,,,6.83,,,,3.29,,34.91,
2015-07-15,,,,,,,,,,,3.22,,,,,,32.12,,,6.83,,,,3.3,,34.89,
2015-07-16,,,,,,,,,,,3.2,,,,,,32.12,,,6.83,,,,3.3,,34.88,
2015-07-17,,,,,,,,,,,3.17,,,,,,32.11,,,6.83,,,,3.31,,34.87,
2015-07-18,,,,,,,,,,,3.15,,,,,,32.11,,,6.84,,,,3.32,,34.85,
2015-07-19,,,,,,,,,,,3.12,,,,,,32.11,,,6.84,,,,3.32,,34.84,
2015-07-20,,,,,,,,,,,3.1,,,,,,32.11,,,6.84,,,,3.33,,34.82,
2015-07-21,,,,,,,,,,,3.07,,,,,,32.1,,,6.84,,,,3.34,,34.81,
2015-07-22,,,,,,,,,,,3.05,,,,,,32.1,,,6.85,,,,3.34,,34.79,
2015-07-23,,,,,,,,,,,3.02,,,,,,32.1,,,6.85,,,,3.35,,34.78,
2015-07-24,,,,,,,,,,,3,,,,,,32.09,,,6.85,,,,3.36,,34.77,
2015-07-25,,,,,,,,,,,2.95,,,,,,32.1,,,6.73,,,,3.36,,34.72,
2015-07-26,,,,,,,,,,,2.9,,,,,,32.1,,,6.61,,,,3.36,,34.68,
2015-07-27,,,,,,,,,,,2.86,,,,,,32.1,,,6.5,,,,3.36,,34.63,
2015-07-28,,,,,,,,,,,2.81,,,,,,32.11,,,6.38,,,,3.36,,34.59,
2015-07-29,,,,,,,,,,,2.76,,,,,,32.11,,,6.26,,,,3.36,,34.54,
2015-07-30,,,,,,,,,,,2.72,,,,,,32.11,,,6.14,,,,3.37,,34.5,
2015-07-31,,,,,,,,,,,2.67,,,,,,32.12,,,6.03,,,,3.37,,34.46,
2015-08-01,,,,,,,,,,,2.63,,,,,,32.18,,,6.01,,,,3.31,,34.52,
2015-08-02,,,,,,,,,,,2.58,,,,,,32.24,,,5.99,,,,3.25,,34.58,
2015-08-03,,,,,,,,,,,2.53,,,,,,32.3,,,5.97,,,,3.19,,34.65,
2015-08-04,,,,,,,,,,,2.57,,,,,,32.32,,,5.92,,,,3.19,,34.66,
2015-08-05,,,,,,,,,,,2.61,,,,,,32.34,,,5.86,,,,3.18,,34.67,
2015-08-06,,,,,,,,,,,2.65,,,,,,32.36,,,5.81,,,,3.18,,34.69,
2015-08-07,,,,,,,,,,,2.68,,,,,,32.38,,,5.75,,,,3.18,,34.7,
2015-08-08,,,,,,,,,,,2.72,,,,,,32.4,,,5.7,,,,3.18,,34.71,
2015-08-09,,,,,,,,,,,2.76,,,,,,32.42,,,5.64,,,,3.17,,34.72,
2015-08-10,,,,,,,,,,,2.79,,,,,,32.44,,,5.59,,,,3.17,,34.74,
2015-08-11,,,,,,,,,,,2.83,,,,,,32.47,,,5.53,,,,3.17,,34.75,
2015-08-12,,,,,,,,,,,2.87,,,,,,32.49,,,5.48,,,,3.17,,34.76,
2015-08-13,,,,,,,,,,,2.91,,,,,,32.51,,,5.42,,,,3.17,,34.78,
2015-08-14,,,,,,,,,,,2.94,,,,,,32.53,,,5.37,,,,3.16,,34.79,
2015-08-15,,,,,,,,,,,2.98,,,,,,32.55,,,5.31,,,,3.16,,34.8,
2015-08-16,,,,,,,,,,,3.02,,,,,,32.57,,,5.26,,,,3.16,,34.82,
2015-08-17,,,,,,,,,,,3.05,,,,,,32.59,,,5.21,,,,3.16,,34.83,
2015-08-18,,,,,,,,,,,3.09,,,,,,32.61,,,5.15,,,,3.16,,34.84,
2015-08-19,,,,,,,,,,,3.13,,,,,,32.63,,,5.1,,,,3.15,,34.85,
2015-08-20,,,,,,,,,,,3.17,,,,,,32.65,,,5.04,,,,3.15,,34.87,
2015-08-21,,,,,,,,,,,3.2,,,,,,32.67,,,4.99,,,,3.15,,34.88,
2015-08-22,,,,,,,,,,,3.24,,,,,,32.69,,,4.93,,,,3.15,,34.89,
2015-08-23,,,,,,,,,,,3.28,,,,,,32.73,,,5.05,,,,3.18,,34.99,
2015-08-24,,,,,,,,,,,3.31,,,,,,32.77,,,5.17,,,,3.21,,35.08,
2015-08-25,,,,,,,,,,,3.35,,,,,,32.8,,,5.29,,,,3.24,,35.18,
2015-08-26,,,,,,,,,,,3.4,,,,,,32.86,,,5.28,,,,3.18,,35.23,
2015-08-27,,,,,,,,,,,3.45,,,,,,32.92,,,5.26,,,,3.12,,35.28,
2015-08-28,,,,,,,,,,,3.5,,,,,,32.99,,,5.24,,,,3.06,,35.33,
2015-08-29,,,,,,,,,,,3.55,,,,,,33.05,,,5.23,,,,3,,35.38,
2015-08-30,,,,,,,,,,,3.61,,,,,,33.11,,,5.21,,,,2.94,,35.43,
2015-08-31,,,,,,,,,,,3.66,,,,,,33.17,,,5.2,,,,2.87,,35.48,
2015-09-01,,,,,,,,,,,3.71,,,,,,33.23,,,5.18,,,,2.81,,35.53,
2015-09-02,,,,,,,,,,,3.76,,,,,,33.29,,,5.17,,,,2.75,,35.58,
2015-09-03,,,,,,,,,,,3.81,,,,,,33.35,,,5.15,,,,2.69,,35.63,
2015-09-04,,,,,,,,,,,3.86,,,,,,33.41,,,5.14,,,,2.63,,35.68,
2015-09-05,,,,,,,,,,,3.9,,,,,,33.42,,,5.16,,,,2.66,,35.69,
2015-09-06,,,,,,,,,,,3.94,,,,,,33.44,,,5.18,,,,2.7,,35.7,
2015-09-07,,,,,,,,,,,3.97,,,,,,33.45,,,5.21,,,,2.73,,35.7,
2015-09-08,,,,,,,,,,,4.01,,,,,,33.46,,,5.23,,,,2.76,,35.71,
2015-09-09,,,,,,,,,,,4.05,,,,,,33.47,,,5.25,,,,2.79,,35.72,
2015-09-10,,,,,,,,,,,4.09,,,,,,33.48,,,5.28,,,,2.83,,35.73,
2015-09-11,,,,,,,,,,,4.13,,,,,,33.5,,,5.3,,,,2.86,,35.73,
2015-09-12,,,,,,,,,,,4.17,,,,,,33.51,,,5.32,,,,2.89,,35.74,
2015-09-13,,,,,,,,,,,4.21,,,,,,33.52,,,5.35,,,,2.93,,35.75,
2015-09-14,,,,,,,,,,,4.25,,,,,,33.53,,,5.37,,,,2.96,,35.75,
2015-09-15,,,,,,,,,,,4.28,,,,,,33.54,,,5.39,,,,2.99,,35.76,
