Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;JOSIP ÈIŠ;IVAN ÈELIKOVIÆ;SANDRA ÐURÐEK;DARKO TVRDOJEVIÆ;BOŽENA RORZECER;DARKO KUDELIÆ;JASNA ÈOLAKOVIÆ;DALIBOR TUCAKOVIÆ;MAJA GRGIÆ;ANTUN KNEŽ;VERICA HOLIK;BRANISLAV KUJUNDŽIÆ;ZORICA POLJANEK;ILIJANA TUCAKOVIÆ;MOST NEZAVISNIH LISTA - MOST;MARINA BUDIMIR;HRVOJE GALIÆ;JOSIP REÐO;MATIJA JOŠIÆ;MATO LONÈAR;MARIJA KUNÈEVIÆ;MARKO KOVAÈEVIÆ;NIKOLA RAJIÆ;MIRJANA LONÈAR;JAKICA VUKOVIÆ;ANTUN ŠARC;HANA MIJATOVIÆ;SANELA GRUIÆ;MARIJA MALOÈA;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;RENATO ADŽIÆ;GORDANA ŠIMIÆ;BORIVOJ ZARIÆ;SANJA KONJEVIÆ;TOMISLAV KAUÈIÆ;RENATA KOLOMBO;DRAŽEN GRUBANOVIÆ;KRISTINA SKITARELIÆ;ENIS ÈAUŠEVIÆ;NIKICA NADRAMIJA;MILAN MARINKOVIÆ;PETRA KADAK;JAN TEŽAK;VANDA ŠAJER;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;KREŠIMIR ŠTETIÆ;VIŠNJA RAKUŠA;SONJA DAMJANOVIÆ;IVANKA GARIÆ;IVAN FRANIÆ;IVICA BIÈANIÆ;NIKOLINA KLAIÆ;KREŠIMIR DŽOIÆ;IGOR BUKVIÆ;DRAGICA SALOPEK;IVAN MILIÆ;IVAN RAJIÈ;SNJEŽANA HANÈIÆ;DAMIR KONRAD;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;MARKO KATIÆ;KREŠIMIR MARKOVIÆ;ELVIS KALCINA;DAJANA DORIÆ;MARIO ÐURIÆ;MARIN KNEŽEVIÆ;VEDRAN RAŠIÆ;NIKOLA KOKOT;ANA BORTIÆ;NINA PLEŠE;JELENA DUVNJAK;ŽELJKA ŠELER;LORETA PERIÆ;VEDRAN SALAMON;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;DAVOR DOBROVIÆ;ANDREA MIKULA;IVANA MESIÆ KIŠ;LJILJANA MIHALJEVIÆ;DAVORIN PEVEC;IVAN BRKIÆ;HRVOJE SEKELEZ;DAMIR KUNTIN;RENATA USUMOVIÆ;IRENA BARDAK;ANICA ÈIZMAZIJA;MONICA DOBŠA;VALENTINA BARIŠIÆ;SINIŠA RADOJÈIÆ;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;IVAN PENAVA;MARIJAN PAVLIÈEK;RUŽICA VUKOVAC;STJEPAN KULIÆ;DRAŽEN ÐUROVIÆ;NIKOLA BARIŠIÆ;MARKO BIKIÆ;MARTIN KORDIÆ;ANITA MATIÆ;IVANA MUJKIÆ;ELENA MIKOLÈEVIÆ;KARLO ZEÈIÆ;DUBRAVKA LIPOVAC PEHAR;ANGELA NALETILIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;ZDRAVKO MARIÆ;MARIO BANOŽIÆ;JOSIP ALADROVIÆ;PERO ÆOSIÆ;MARIJANA BALIÆ;MLADEN KARLIÆ;DARKO PULJAŠIÆ;DANIJEL MARUŠIÆ;NIKOLA MAŽAR;ANKICA ZMAIÆ;JOSIP ŠARIÆ;ANAMARIJA BLAŽEVIÆ;LJUBICA MAKSIMÈUK;STEVO CULEJ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;ŽELJKO MATANOVIÆ;ZDRAVKO KUZIK;MARICA VIDOVIÆ;DUŠKO SIMIÆ;VJEKOSLAV LEKO;ANTO STOJANOVIÆ;IGOR RUBIL;MIHAELA SILOVIÆ;ANITA GRABAREVIÆ;NADA BARIÈEVAC;MILE ŽAGAR;KATARINA JURIÆ;AMIRA GRABAREVIÆ;IGOR TOT;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;PREDRAG LIVAK;NATAŠA ABRAMOVIÆ;IVICA POKAS;IVAN ZOVKIÆ;SINIŠA ŠALAMON;DRAŽEN SABOLIÆ;JASNA CVETEK-KOLIÆ;STELA ANDRUN KURTOVIÆ;MARA STOJAKOVIÆ;MIRJANA HORVAT;JOZO KAJIÆ;MONIKA COPAK;ZORAN KOPIÆ;NIKOLA LJUBAN;SNAGA SLAVONIJE I BARANJE - Snaga SiB;MATO KLARIÆ;VLADIMIR MILKOVIÆ;JOSIP BITUNJAC;ANTUN VITEZ;VESNA MARKOVAC;ZDRAVKO LJUBAS;JOSIP ÈIVIÆ;TEA JELIÆ;MAJDA HALEPOVIÆ;ALEN ŠTEFANÈIÆ;IVANA PENIÆ PACHER;IVAN BAZDANOVIÆ;MIRELA MANDARIÆ;SANJA MOR;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;PREDRAG FRED MATIÆ;MARINA OPAÈAK BILIÆ;DAVOR VLAOVIÆ;VINKO GRGIÆ;MARTINA VLAŠIÆ ILJKIÆ;MARIO MILINKOVIÆ;BILJANA GAÆA;MIRNA KRAJINA-ANDRIÈEVIÆ;STJEPAN GAŠPAROVIÆ;STRIBOR VALENTA;NATAŠA ÈOPÈIÆ;IVAN VLAHOVIÆ;MIHAJLA PAVKOVIÆ;ŽELJKO SABO;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;GORANKA DOROTIÆ;GORAN KAJKIÆ;JASENKO STIPAC;IVANA TORDINAC;TATJANA DRAŽENOVIÆ;MARIO IGIÆ;IVAN JAKOBOVIÆ;VELIMIR JELIÆ;DOMAGOJ CVITKOVIÆ;KRISTINA HELD;PETRA ŠPANIÆ;MANUELA HRENEK MIRT;SLAVEN MATOŠEVIÆ;PAVAO JOSIÆ
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;011;MALINO;DRUŠTVENI DOM MALINO;MALINO, MATIJE GUPCA BB;420;167;167;164;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;1;5;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;9;0;0;5;1;0;0;0;0;0;0;0;1;0;92;31;0;6;4;0;0;0;7;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;4;5;3;0;0;0;0;0;0;2;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;001;TOMICA;DRUŠTVENI DOM U TOMICI;TOMICA;399;199;199;192;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;1;0;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;14;0;1;0;0;2;0;0;0;0;1;0;0;0;109;51;0;1;27;0;0;0;8;0;1;0;0;1;3;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;23;6;4;5;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;002;RASTUŠJE;DRUŠTVENI DOM U RASTUŠJU;RASTUŠJE;222;83;83;81;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;0;0;0;0;0;0;0;0;0;1;2;0;47;20;0;0;3;1;0;0;2;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;3;1;1;0;0;0;0;0;1;0;0;0;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;003;GRABARJE;DRUŠTVENI DOM U GRABARJU;GRABARJE;267;120;120;113;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;1;0;0;1;0;0;0;0;1;0;0;0;71;20;0;1;7;0;0;0;7;0;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;1;2;0;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;004;KINDROVO;DRUŠTVENI DOM U KINDROVU;KINDROVO;70;36;36;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;7;0;1;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;005;ORIOVÈIÆ;DRUŠTVENI DOM U ORIOVÈIÆU;ORIOVÈIÆ;71;29;29;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;006;PODCRKAVLJE;ZGRADA STARE PODRUÈNE ŠKOLE U  PODCRKAVLJU;PODCRKAVLJE, TRG 108. BRIGADE ZNG BR. 7;343;162;162;152;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;9;1;0;0;0;0;0;0;0;0;0;1;0;0;96;25;0;3;21;0;0;1;7;0;1;0;0;11;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;4;2;1;3;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;007;DUBOVIK;DRUŠTVENI DOM U DUBOVIKU;DUBOVIK;81;43;43;39;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;28;5;0;0;7;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;008;DONJI SLATINIK;DRUŠTVENI DOM U DONJEM SLATINIKU;DONJI SLATINIK;139;73;73;71;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;49;18;0;0;11;0;0;0;3;0;0;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;009;GLOGOVICA;DRUŠTVENI DOM U GLOGOVICI;GLOGOVICA;166;88;88;83;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;0;1;0;0;0;0;0;0;0;0;0;0;0;44;13;0;0;13;0;0;0;5;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;2;8;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;010;BRODSKI ZDENCI;DRUŠTVENI DOM U BRODSKIM ZDENCIMA;BRODSKI ZDENCI;219;98;98;97;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;68;24;0;0;4;0;0;0;13;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;2;0;0;0;0;0;0;1;0;0;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;011;GORNJI SLATINIK;DRUŠTVENI DOM U GORNJEM SLATINIKU;GORNJI SLATINIK;75;47;47;45;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;5;0;1;0;0;0;0;0;0;0;0;0;0;0;28;9;1;0;5;0;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
005;V. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;opæina;PRIVLAKA;001;PRIVLAKA;DOM UMIROVLJENIKA;B.J.ŠOKÈEVIÆA 1;781;313;313;306;7;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;20;3;0;0;0;0;7;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;26;1;0;1;0;0;0;0;2;1;0;3;0;0;184;49;0;0;1;2;11;0;1;5;0;40;1;0;10;12;0;0;0;0;0;11;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;9;0;0;0;0;2;1;1;0;0;1;0;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1
005;V. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;opæina;PRIVLAKA;002;PRIVLAKA;"KUD ""IVAN DOMAC""";B.J.ŠOKÈEVIÆA 3;651;299;298;296;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3;0;0;0;0;0;1;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;69;30;2;3;5;0;1;0;0;0;0;0;0;0;1;134;45;6;2;0;6;7;0;3;1;0;19;0;0;4;12;0;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;17;0;1;0;2;4;2;2;2;0;1;0;0;10;6;2;0;0;0;0;0;0;0;1;1;0;0;0;0
005;V. IZBORNA JEDINICA;16;VUKOVARSKO-SRIJEMSKA ŽUPANIJA;opæina;PRIVLAKA;003;PRIVLAKA;OPÆINA PRIVLAKA;FALIÈEVCI 7;872;394;394;384;10;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;20;2;0;0;0;0;4;0;1;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;94;56;4;0;9;0;0;1;1;0;0;0;0;0;0;187;64;12;0;0;1;6;1;1;3;0;29;1;1;13;15;1;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41;13;0;0;0;0;4;2;3;0;0;0;1;0;3;14;1;6;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;001;REŠETARI;OSNOVNA ŠKOLA U REŠETARIMA;VLADIMIRA NAZORA 23;989;397;397;386;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;1;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;62;23;0;2;0;1;0;0;0;0;0;0;7;0;0;194;82;0;1;3;1;0;1;41;0;0;0;1;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;101;8;2;25;46;0;0;0;0;0;0;0;1;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;002;REŠETARI;OSNOVNA ŠKOLA U REŠETARIMA;VLADIMIRA NAZORA 23;1004;435;435;426;9;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;19;2;1;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;97;35;1;5;0;1;0;0;0;0;0;0;14;0;1;187;77;0;1;3;0;0;0;36;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;1;90;13;0;12;52;0;0;0;0;0;0;0;0;0;1;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;003;BUKOVICA;DOM U BUKOVICI;BUKOVICA;132;50;50;49;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;2;0;0;19;4;0;1;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;004;ADŽAMOVCI;OSNOVNA ŠKOLA U ADŽAMOVCIMA;S. RADIÆA 3;490;193;193;186;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;9;0;0;0;0;1;0;0;0;0;0;8;0;0;91;27;0;2;0;0;0;0;16;0;0;1;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;1;0;1;48;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;005;ZAPOLJE;DOM U ZAPOLJU;IVANA ZAPOLJSKOG 88;339;153;153;146;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34;8;0;3;0;0;0;0;0;0;0;0;13;0;0;63;27;0;0;0;0;0;0;19;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;3;0;5;12;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0;0;0;0;0;0;0;1;0;0;0
